#  q,  S(q) X-rays
   5.3085537652        1.0551588624
   5.3576596162        1.0575446772
   5.4067654671        1.0606768960
   5.4558713181        1.0636738052
   5.5049771691        1.0657421098
   5.5540830200        1.0662941800
   5.6031888710        1.0650116725
   5.6522947219        1.0618477713
   5.7014005729        1.0569737714
   5.7505064239        1.0506875441
   5.7996122748        1.0433090225
   5.8487181258        1.0350895933
   5.8978239767        1.0261578426
   5.9469298277        1.0165145417
   5.9960356787        1.0060772551
   6.0451415296        0.9947623815
   6.0942473806        0.9825826895
   6.1433532315        0.9697337606
   6.1924590825        0.9566443531
   6.2415649334        0.9439732904
   6.2906707844        0.9325474478
   6.3397766354        0.9232491246
   6.3888824863        0.9168734580
   6.4379883373        0.9139847215
   6.4870941882        0.9148023770
   6.5362000392        0.9191429655
   6.5853058902        0.9264331764
   6.6344117411        0.9357949240
   6.6835175921        0.9461880368
   6.7326234430        0.9565835497
   6.7817292940        0.9661333775
   6.8308351450        0.9743020474
   6.8799409959        0.9809333832
   6.9290468469        0.9862381830
   6.9781526978        0.9907053448
   7.0272585488        0.9949551318
   7.0763643998        0.9995658725
   7.1254702507        1.0049115976
   7.1745761017        1.0110464861
   7.2236819526        1.0176627124
   7.2727878036        1.0241331587
   7.3218936546        1.0296325667
   7.3709995055        1.0333137398
   7.4201053565        1.0345029515
   7.4692112074        1.0328734412
   7.5183170584        1.0285590217
   7.5674229094        1.0221808783
   7.6165287603        1.0147774864
   7.6656346113        1.0076468544
   7.7147404622        1.0021281475
   7.7638463132        0.9993625466
   7.8129521642        1.0000783189
   7.8620580151        1.0044414492
   7.9111638661        1.0120014519
   7.9602697170        1.0217444413
   8.0093755680        1.0322455991
   8.0584814190        1.0418947233
   8.1075872699        1.0491551320
   8.1566931209        1.0528103449
   8.2057989718        1.0521557013
   8.2549048228        1.0471027077
   8.3040106737        1.0381802509
   8.3531165247        1.0264356215
   8.4022223757        1.0132559289
   8.4513282266        1.0001436806
   8.5004340776        0.9884867318
   8.5495399285        0.9793615888
   8.5986457795        0.9734007794
   8.6477516305        0.9707416450
   8.6968574814        0.9710582832
   8.7459633324        0.9736636006
   8.7950691833        0.9776572614
   8.8441750343        0.9820896116
   8.8932808853        0.9861120552
   8.9423867362        0.9890902550
   8.9914925872        0.9906662398
   9.0405984381        0.9907667204
   9.0897042891        0.9895652236
   9.1388101401        0.9874130447
   9.1879159910        0.9847572872
   9.2370218420        0.9820632166
   9.2861276929        0.9797535760
   9.3352335439        0.9781708981
   9.3843393949        0.9775620259
   9.4334452458        0.9780787206
   9.4825510968        0.9797855930
   9.5316569477        0.9826670330
   9.5807627987        0.9866279471
   9.6298686497        0.9914878080
   9.6789745006        0.9969723101
   9.7280803516        1.0027103011
   9.7771862025        1.0082445340
   9.8262920535        1.0130627185
   9.8753979045        1.0166507104
   9.9245037554        1.0185635268
   9.9736096064        1.0185037651
  10.0227154573        1.0163925649
  10.0718213083        1.0124168211
  10.1209271593        1.0070386328
  10.1700330102        1.0009588113
  10.2191388612        0.9950346722
  10.2682447121        0.9901616600
  10.3173505631        0.9871366111
  10.3664564141        0.9865257958
  10.4155622650        0.9885619462
  10.4646681160        0.9930907796
  10.5137739669        0.9995795391
  10.5628798179        1.0071892039
  10.6119856688        1.0149003048
  10.6610915198        1.0216720217
  10.7101973708        1.0266074988
  10.7593032217        1.0290965089
  10.8084090727        1.0289101860
  10.8575149236        1.0262309387
  10.9066207746        1.0216122822
  10.9557266256        1.0158760059
  11.0048324765        1.0099653948
  11.0539383275        1.0047810080
  11.1030441784        1.0010283310
  11.1521500294        0.9991039699
  11.2012558804        0.9990395321
  11.2503617313        1.0005114384
  11.2994675823        1.0029127717
  11.3485734332        1.0054722057
  11.3976792842        1.0073971244
  11.4467851352        1.0080146343
  11.4958909861        1.0068857514
  11.5449968371        1.0038741160
  11.5941026880        0.9991597959
  11.6432085390        0.9931991718
  11.6923143900        0.9866415270
  11.7414202409        0.9802199750
  11.7905260919        0.9746375868
  11.8396319428        0.9704686403
  11.8887377938        0.9680902952
  11.9378436448        0.9676528568
  11.9869494957        0.9690887638
  12.0360553467        0.9721531766
  12.0851611976        0.9764839772
  12.1342670486        0.9816669616
  12.1833728996        0.9872931697
  12.2324787505        0.9929991173
  12.2815846015        0.9984860923
  12.3306904524        1.0035203026
  12.3797963034        1.0079202042
  12.4289021544        1.0115397940
  12.4780080053        1.0142565755
  12.5271138563        1.0159704374
  12.5762197072        1.0166155479
  12.6253255582        1.0161826472
  12.6744314092        1.0147450383
  12.7235372601        1.0124791864
  12.7726431111        1.0096708043
  12.8217489620        1.0066997308
  12.8708548130        1.0040013408
  12.9199606639        1.0020077149
  12.9690665149        1.0010771209
  13.0181723659        1.0014242988
  13.0672782168        1.0030656150
  13.1163840678        1.0057918587
  13.1654899187        1.0091773833
  13.2145957697        1.0126281176
  13.2637016207        1.0154638017
  13.3128074716        1.0170230312
  13.3619133226        1.0167746349
  13.4110191735        1.0144166332
  13.4601250245        1.0099450494
  13.5092308755        1.0036791249
  13.5583367264        0.9962363214
  13.6074425774        0.9884587357
  13.6565484283        0.9813007610
  13.7056542793        0.9756945567
  13.7547601303        0.9724139593
  13.8038659812        0.9719581350
  13.8529718322        0.9744734241
  13.9020776831        0.9797259207
  13.9511835341        0.9871293660
  14.0002893851        0.9958242440
  14.0493952360        1.0047959880
  14.0985010870        1.0130142342
  14.1476069379        1.0195720309
  14.1967127889        1.0238042665
  14.2458186399        1.0253681897
  14.2949244908        1.0242751082
  14.3440303418        1.0208701125
  14.3931361927        1.0157647137
  14.4422420437        1.0097343255
  14.4913478947        1.0035974799
  14.5404537456        0.9980958420
  14.5895595966        0.9937932104
  14.6386654475        0.9910080137
  14.6877712985        0.9897879965
  14.7368771495        0.9899288153
  14.7859830004        0.9910312822
  14.8350888514        0.9925860825
  14.8841947023        0.9940708790
  14.9333005533        0.9950433371
  14.9824064042        0.9952149354
  15.0315122552        0.9944941551
  15.0806181062        0.9929931323
  15.1297239571        0.9909981600
  15.1788298081        0.9889105031
  15.2279356590        0.9871688463
  15.2770415100        0.9861675295
  15.3261473610        0.9861851115
  15.3752532119        0.9873356767
  15.4243590629        0.9895510621
  15.4734649138        0.9925965580
  15.5225707648        0.9961166111
  15.5716766158        0.9997016756
  15.6207824667        1.0029635789
  15.6698883177        1.0056052573
  15.7189941686        1.0074717769
  15.7681000196        1.0085730088
  15.8172058706        1.0090735929
  15.8663117215        1.0092519539
  15.9154175725        1.0094360310
  15.9645234234        1.0099279474
  16.0136292744        1.0109322073
  16.0627351254        1.0125016786
  16.1118409763        1.0145125939
  16.1609468273        1.0166745712
  16.2100526782        1.0185751523
  16.2591585292        1.0197517537
  16.3082643802        1.0197784603
  16.3573702311        1.0183518347
  16.4064760821        1.0153595239
  16.4555819330        1.0109180875
  16.5046877840        1.0053717313
  16.5537936350        0.9992505944
  16.6028994859        0.9931946459
  16.6520053369        0.9878557331
  16.7011111878        0.9837946377
  16.7502170388        0.9813913066
  16.7993228898        0.9807844004
  16.8484287407        0.9818512770
  16.8975345917        0.9842323710
  16.9466404426        0.9873959470
  16.9957462936        0.9907318666
  17.0448521446        0.9936576954
  17.0939579955        0.9957181863
  17.1430638465        0.9966603731
  17.1921696974        0.9964709776
  17.2412755484        0.9953697697
  17.2903813993        0.9937606205
  17.3394872503        0.9921497463
  17.3885931013        0.9910466049
  17.4376989522        0.9908659551
  17.4868048032        0.9918491651
  17.5359106541        0.9940190618
  17.5850165051        0.9971761723
  17.6341223561        1.0009363735
  17.6832282070        1.0048022199
  17.7323340580        1.0082540329
  17.7814399089        1.0108433630
  17.8305457599        1.0122713028
  17.8796516109        1.0124373181
  17.9287574618        1.0114501148
  17.9778633128        1.0095994190
  18.0269691637        1.0072949839
  18.0760750147        1.0049852224
  18.1251808657        1.0030714662
  18.1742867166        1.0018343153
  18.2233925676        1.0013858510
  18.2724984185        1.0016562061
  18.3216042695        1.0024162039
  18.3707101205        1.0033308053
  18.4198159714        1.0040323103
  18.4689218224        1.0041987034
  18.5180276733        1.0036218655
  18.5671335243        1.0022526381
  18.6162393753        1.0002144172
  18.6653452262        0.9977831134
  18.7144510772        0.9953377225
  18.7635569281        0.9932911879
  18.8126627791        0.9920146940
  18.8617686301        0.9917694264
  18.9108744810        0.9926580894
  18.9599803320        0.9946045079
  19.0090861829        0.9973642939
  19.0581920339        1.0005638850
  19.1072978849        1.0037603241
  19.1564037358        1.0065108398
  19.2055095868        1.0084401081
  19.2546154377        1.0092941409
  19.3037212887        1.0089727047
  19.3528271397        1.0075363630
  19.4019329906        1.0051887988
  19.4510388416        1.0022391548
  19.5001446925        0.9990520180
  19.5492505435        0.9959939658
  19.5983563944        0.9933852036
  19.6474622454        0.9914630037
  19.6965680964        0.9903609099
  19.7456739473        0.9901046116
  19.7947797983        0.9906226266
  19.8438856492        0.9917679283
  19.8929915002        0.9933456667
  19.9420973512        0.9951421730
  19.9912032021        0.9969512993
  20.0403090531        0.9985954881
  20.0894149040        0.9999403986
  20.1385207550        1.0009031097
  20.1876266060        1.0014546655
  20.2367324569        1.0016179788
  20.2858383079        1.0014619682
  20.3349441588        1.0010924844
  20.3840500098        1.0006403112
  20.4331558608        1.0002465059
  20.4822617117        1.0000456464
  20.5313675627        1.0001481417
  20.5804734136        1.0006234568
  20.6295792646        1.0014866709
  20.6786851156        1.0026909602
  20.7277909665        1.0041282193
  20.7768968175        1.0056390394
  20.8260026684        1.0070317698
  20.8751085194        1.0081086690
  20.9242143704        1.0086955447
  20.9733202213        1.0086701865
  21.0224260723        1.0079846010
  21.0715319232        1.0066767270
  21.1206377742        1.0048688896
  21.1697436252        1.0027525028
  21.2188494761        1.0005610201
  21.2679553271        0.9985353931
  21.3170611780        0.9968878290
  21.3661670290        0.9957701223
  21.4152728800        0.9952521144
  21.4643787309        0.9953140306
  21.5134845819        0.9958538832
  21.5625904328        0.9967083217
  21.6116962838        0.9976828133
  21.6608021347        0.9985853612
  21.7099079857        0.9992574508
  21.7590138367        0.9995966624
  21.8081196876        0.9995672401
  21.8572255386        0.9991974593
  21.9063313895        0.9985653629
  21.9554372405        0.9977767479
  22.0045430915        0.9969407051
  22.0536489424        0.9961482514
  22.1027547934        0.9954586146
  22.1518606443        0.9948957665
  22.2009664953        0.9944552928
  22.2500723463        0.9941192114
  22.2991781972        0.9938744403
  22.3482840482        0.9937297208
  22.3973898991        0.9937261096
  22.4464957501        0.9939376129
  22.4956016011        0.9944608259
  22.5447074520        0.9953950588
  22.5938133030        0.9968167976
  22.6429191539        0.9987539370
  22.6920250049        1.0011656548
  22.7411308559        1.0039329765
  22.7902367068        1.0068631267
  22.8393425578        1.0097081005
  22.8884484087        1.0121950400
  22.9375542597        1.0140635727
  22.9866601107        1.0151037512
  23.0357659616        1.0151879501
  23.0848718126        1.0142910782
  23.1339776635        1.0124955469
  23.1830835145        1.0099801788
  23.2321893655        1.0069950879
  23.2812952164        1.0038269662
  23.3304010674        1.0007607074
  23.3795069183        0.9980436467
  23.4286127693        0.9958578698
  23.4777186203        0.9943042807
  23.5268244712        0.9933998091
  23.5759303222        0.9930867710
  23.6250361731        0.9932514413
  23.6741420241        0.9937476921
  23.7232478751        0.9944212619
  23.7723537260        0.9951308030
  23.8214595770        0.9957630856
  23.8705654279        0.9962412633
  23.9196712789        0.9965265774
  23.9687771298        0.9966149616
  24.0178829808        0.9965305339
  24.0669888318        0.9963179035
  24.1160946827        0.9960346958
  24.1652005337        0.9957449594
  24.2143063846        0.9955134133
  24.2634122356        0.9954000754
  24.3125180866        0.9954547823
  24.3616239375        0.9957114760
  24.4107297885        0.9961827321
  24.4598356394        0.9968556164
  24.5089414904        0.9976903194
  24.5580473414        0.9986229356
  24.6071531923        0.9995731522
  24.6562590433        1.0004565611
  24.7053648942        1.0012000378
  24.7544707452        1.0017574705
  24.8035765962        1.0021224058
  24.8526824471        1.0023341971
  24.9017882981        1.0024751030
  24.9508941490        1.0026574208
