#  q,  S(q) X-rays
   6.1049301362        0.9244365936
   6.1540082397        0.9203754846
   6.2030863433        0.9145628617
   6.2521644468        0.9073797613
   6.3012425504        0.8994766507
   6.3503206539        0.8917136904
   6.3993987575        0.8850765289
   6.4484768610        0.8805756395
   6.4975549645        0.8791398138
   6.5466330681        0.8815158091
   6.5957111716        0.8881859370
   6.6447892752        0.8993134719
   6.6938673787        0.9147223186
   6.7429454822        0.9339128876
   6.7920235858        0.9561112632
   6.8411016893        0.9803442998
   6.8901797929        1.0055299867
   6.9392578964        1.0305708272
   6.9883360000        1.0544383490
   7.0374141035        1.0762391021
   7.0864922070        1.0952561837
   7.1355703106        1.1109647721
   7.1846484141        1.1230245447
   7.2337265177        1.1312554076
   7.2828046212        1.1356050666
   7.3318827248        1.1361172950
   7.3809608283        1.1329083184
   7.4300389318        1.1261558923
   7.4791170354        1.1161020096
   7.5281951389        1.1030664766
   7.5772732425        1.0874655963
   7.6263513460        1.0698284597
   7.6754294496        1.0508032265
   7.7245075531        1.0311472651
   7.7735856566        1.0116978567
   7.8226637602        0.9933237849
   7.8717418637        0.9768618819
   7.9208199673        0.9630457876
   7.9698980708        0.9524362296
   8.0189761744        0.9453627017
   8.0680542779        0.9418853974
   8.1171323814        0.9417838259
   8.1662104850        0.9445750937
   8.2152885885        0.9495609180
   8.2643666921        0.9558986394
   8.3134447956        0.9626883587
   8.3625228991        0.9690662570
   8.4116010027        0.9742933969
   8.4606791062        0.9778299007
   8.5097572098        0.9793862147
   8.5588353133        0.9789459226
   8.6079134169        0.9767579058
   8.6569915204        0.9732991531
   8.7060696239        0.9692128069
   8.7551477275        0.9652287529
   8.8042258310        0.9620759411
   8.8533039346        0.9603964775
   8.9023820381        0.9606712679
   8.9514601417        0.9631656321
   9.0005382452        0.9679009728
   9.0496163487        0.9746555042
   9.0986944523        0.9829935434
   9.1477725558        0.9923193600
   9.1968506594        1.0019484907
   9.2459287629        1.0111871982
   9.2950068665        1.0194097238
   9.3440849700        1.0261233668
   9.3931630735        1.0310132272
   9.4422411771        1.0339614774
   9.4913192806        1.0350398522
   9.5403973842        1.0344781031
   9.5894754877        1.0326147828
   9.6385535912        1.0298392964
   9.6876316948        1.0265352041
   9.7367097983        1.0230340569
   9.7857879019        1.0195866849
   9.8348660054        1.0163552327
   9.8839441090        1.0134250062
   9.9330222125        1.0108311713
   9.9821003160        1.0085923165
  10.0311784196        1.0067415181
  10.0802565231        1.0053461451
  10.1293346267        1.0045101861
  10.1784127302        1.0043569094
  10.2274908338        1.0049944132
  10.2765689373        1.0064711046
  10.3256470408        1.0087313971
  10.3747251444        1.0115831495
  10.4238032479        1.0146871786
  10.4728813515        1.0175756252
  10.5219594550        1.0197005941
  10.5710375586        1.0205082978
  10.6201156621        1.0195280991
  10.6691937656        1.0164616026
  10.7182718692        1.0112552430
  10.7673499727        1.0041412134
  10.8164280763        0.9956359993
  10.8655061798        0.9864926092
  10.9145842833        0.9776106509
  10.9636623869        0.9699162478
  11.0127404904        0.9642299281
  11.0618185940        0.9611438080
  11.1108966975        0.9609288947
  11.1599748011        0.9634890822
  11.2090529046        0.9683710338
  11.2581310081        0.9748298723
  11.3072091117        0.9819410687
  11.3562872152        0.9887408420
  11.4053653188        0.9943722613
  11.4544434223        0.9982130418
  11.5035215259        0.9999640296
  11.5525996294        0.9996840688
  11.6016777329        0.9977661632
  11.6507558365        0.9948599271
  11.6998339400        0.9917544544
  11.7489120436        0.9892422872
  11.7979901471        0.9879879665
  11.8470682507        0.9884232587
  11.8961463542        0.9906858669
  11.9452244577        0.9946103036
  11.9943025613        0.9997701516
  12.0433806648        1.0055619272
  12.0924587684        1.0113138238
  12.1415368719        1.0163989553
  12.1906149754        1.0203329125
  12.2396930790        1.0228393169
  12.2887711825        1.0238737473
  12.3378492861        1.0236045724
  12.3869273896        1.0223572599
  12.4360054932        1.0205351373
  12.4850835967        1.0185332232
  12.5341617002        1.0166620606
  12.5832398038        1.0150955604
  12.6323179073        1.0138514239
  12.6813960109        1.0128059195
  12.7304741144        1.0117380121
  12.7795522180        1.0103923957
  12.8286303215        1.0085478382
  12.8777084250        1.0060768903
  12.9267865286        1.0029853665
  12.9758646321        0.9994244509
  13.0249427357        0.9956738442
  13.0740208392        0.9920999018
  13.1230989428        0.9890971622
  13.1721770463        0.9870242432
  13.2212551498        0.9861454476
  13.2703332534        0.9865876673
  13.3194113569        0.9883188324
  13.3684894605        0.9911500033
  13.4175675640        0.9947591184
  13.4666456676        0.9987311705
  13.5157237711        1.0026076908
  13.5648018746        1.0059380566
  13.6138799782        1.0083261266
  13.6629580817        1.0094676117
  13.7120361853        1.0091758253
  13.7611142888        1.0073954630
  13.8101923923        1.0042054236
  13.8592704959        0.9998122343
  13.9083485994        0.9945354756
  13.9574267030        0.9887860344
  14.0065048065        0.9830374630
  14.0555829101        0.9777906039
  14.1046610136        0.9735321870
  14.1537391171        0.9706893550
  14.2028172207        0.9695837568
  14.2518953242        0.9703905137
  14.3009734278        0.9731084511
  14.3500515313        0.9775479688
  14.3991296349        0.9833414899
  14.4482077384        0.9899785641
  14.4972858419        0.9968637670
  14.5463639455        1.0033911924
  14.5954420490        1.0090254705
  14.6445201526        1.0133767450
  14.6935982561        1.0162566275
  14.7426763597        1.0177041763
  14.7917544632        1.0179752956
  14.8408325667        1.0174949968
  14.8899106703        1.0167786816
  14.9389887738        1.0163347294
  14.9880668774        1.0165649541
  15.0371449809        1.0176809592
  15.0862230844        1.0196525793
  15.1353011880        1.0221995877
  15.1843792915        1.0248304379
  15.2334573951        1.0269232794
  15.2825354986        1.0278364084
  15.3316136022        1.0270292547
  15.3806917057        1.0241721969
  15.4297698092        1.0192246263
  15.4788479128        1.0124656741
  15.5279260163        1.0044700855
  15.5770041199        0.9960314491
  15.6260822234        0.9880446048
  15.6751603270        0.9813667554
  15.7242384305        0.9766811168
  15.7733165340        0.9743869961
  15.8223946376        0.9745358829
  15.8714727411        0.9768252253
  15.9205508447        0.9806514406
  15.9696289482        0.9852132294
  16.0187070518        0.9896473409
  16.0677851553        0.9931732159
  16.1168632588        0.9952214593
  16.1659413624        0.9955241169
  16.2150194659        0.9941516841
  16.2640975695        0.9914913380
  16.3131756730        0.9881713062
  16.3622537765        0.9849456414
  16.4113318801        0.9825602921
  16.4604099836        0.9816240962
  16.5094880872        0.9825067814
  16.5585661907        0.9852806236
  16.6076442943        0.9897142043
  16.6567223978        0.9953173020
  16.7058005013        1.0014270961
  16.7548786049        1.0073191453
  16.8039567084        1.0123231417
  16.8530348120        1.0159237144
  16.9021129155        1.0178303100
  16.9511910191        1.0180065373
  17.0002691226        1.0166570142
  17.0493472261        1.0141772058
  17.0984253297        1.0110776513
  17.1475034332        1.0078973656
  17.1965815368        1.0051216419
  17.2456596403        1.0031171499
  17.2947377439        1.0020927950
  17.3438158474        1.0020893251
  17.3928939509        1.0029952929
  17.4419720545        1.0045827244
  17.4910501580        1.0065534276
  17.5401282616        1.0085865458
  17.5892063651        1.0103795377
  17.6382844686        1.0116776515
  17.6873625722        1.0122903686
  17.7364406757        1.0120963808
  17.7855187793        1.0110407600
  17.8345968828        1.0091287157
  17.8836749864        1.0064196914
  17.9327530899        1.0030238718
  17.9818311934        0.9991010233
  18.0309092970        0.9948596344
  18.0799874005        0.9905531496
  18.1290655041        0.9864700464
  18.1781436076        0.9829156576
  18.2272217112        0.9801857047
  18.2762998147        0.9785339735
  18.3253779182        0.9781387808
  18.3744560218        0.9790742337
  18.4235341253        0.9812923562
  18.4726122289        0.9846208032
  18.5216903324        0.9887783145
  18.5707684360        0.9934067745
  18.6198465395        0.9981154340
  18.6689246430        1.0025302472
  18.7180027466        1.0063399900
  18.7670808501        1.0093311815
  18.8161589537        1.0114058301
  18.8652370572        1.0125792818
  18.9143151607        1.0129593191
  18.9633932643        1.0127113328
  19.0124713678        1.0120170944
  19.0615494714        1.0110358045
  19.1106275749        1.0098754297
  19.1597056785        1.0085799874
  19.2087837820        1.0071348850
  19.2578618855        1.0054884198
  19.3069399891        1.0035839482
  19.3560180926        1.0013948213
  19.4050961962        0.9989534776
  19.4541742997        0.9963672632
  19.5032524033        0.9938163699
  19.5523305068        0.9915331613
  19.6014086103        0.9897662782
  19.6504867139        0.9887363923
  19.6995648174        0.9885925663
  19.7486429210        0.9893784142
  19.7977210245        0.9910155624
  19.8467991281        0.9933086187
  19.8958772316        0.9959716314
  19.9449553351        0.9986717284
  19.9940334387        1.0010821495
  20.0431115422        1.0029349356
  20.0921896458        1.0040635223
  20.1412677493        1.0044273917
  20.1903458529        1.0041143851
  20.2394239564        1.0033205524
  20.2885020599        1.0023116527
  20.3375801635        1.0013737771
  20.3866582670        1.0007623882
  20.4357363706        1.0006590349
  20.4848144741        1.0011431737
  20.5338925776        1.0021833323
  20.5829706812        1.0036479839
  20.6320487847        1.0053327758
  20.6811268883        1.0069979111
  20.7302049918        1.0084080636
  20.7792830954        1.0093674154
  20.8283611989        1.0097440984
  20.8774393024        1.0094810451
  20.9265174060        1.0085933410
  20.9755955095        1.0071549303
  21.0246736131        1.0052793526
  21.0737517166        1.0030997384
  21.1228298202        1.0007525267
  21.1719079237        0.9983675671
  21.2209860272        0.9960649467
  21.2700641308        0.9939566733
  21.3191422343        0.9921498332
  21.3682203379        0.9907474311
  21.4172984414        0.9898439339
  21.4663765450        0.9895143708
  21.5154546485        0.9897982326
  21.5645327520        0.9906817165
  21.6136108556        0.9920834313
  21.6626889591        0.9938490144
  21.7117670627        0.9957589834
  21.7608451662        0.9975516793
  21.8099232697        0.9989598131
  21.8590013733        0.9997556205
  21.9080794768        0.9997967776
  21.9571575804        0.9990637699
  22.0062356839        0.9976798246
  22.0553137875        0.9959069147
  22.1043918910        0.9941154072
  22.1534699945        0.9927299326
  22.2025480981        0.9921590478
  22.2516262016        0.9927201974
  22.3007043052        0.9945734717
  22.3497824087        0.9976771607
  22.3988605123        1.0017750412
  22.4479386158        1.0064201452
  22.4970167193        1.0110333329
  22.5460948229        1.0149885135
  22.5951729264        1.0177110542
  22.6442510300        1.0187728718
  22.6933291335        1.0179675722
  22.7424072371        1.0153519192
  22.7914853406        1.0112454348
  22.8405634441        1.0061870919
  22.8896415477        1.0008555642
  22.9387196512        0.9959659786
  22.9877977548        0.9921603487
  23.0368758583        0.9899100593
  23.0859539618        0.9894466912
  23.1350320654        0.9907324777
  23.1841101689        0.9934747111
  23.2331882725        0.9971807313
  23.2822663760        1.0012431553
  23.3313444796        1.0050400004
  23.3804225831        1.0080322077
  23.4295006866        1.0098421073
  23.4785787902        1.0103003405
  23.5276568937        1.0094548407
  23.5767349973        1.0075425058
  23.6258131008        1.0049308365
  23.6748912044        1.0020418513
  23.7239693079        0.9992731448
  23.7730474114        0.9969306468
  23.8221255150        0.9951846480
  23.8712036185        0.9940556504
  23.9202817221        0.9934306230
  23.9693598256        0.9931044575
  24.0184379292        0.9928369271
  24.0675160327        0.9924130389
  24.1165941362        0.9916946935
  24.1656722398        0.9906539005
  24.2147503433        0.9893818711
  24.2638284469        0.9880732468
  24.3129065504        0.9869895262
  24.3619846539        0.9864095051
  24.4110627575        0.9865765895
  24.4601408610        0.9876528844
  24.5092189646        0.9896881289
  24.5582970681        0.9926083174
  24.6073751717        0.9962249360
  24.6564532752        1.0002619683
  24.7055313787        1.0043948857
  24.7546094823        1.0082942506
  24.8036875858        1.0116664944
  24.8527656894        1.0142857584
  24.9018437929        1.0160129956
  24.9509218965        1.0168012580
