#  q,  S(q) X-rays
   8.7978219276        0.9920757024
   8.8469194370        0.9889043175
   8.8960169463        0.9868838316
   8.9451144556        0.9858259876
   8.9942119649        0.9853747306
   9.0433094742        0.9850679695
   9.0924069835        0.9844230358
   9.1415044928        0.9830323321
   9.1906020021        0.9806522601
   9.2396995114        0.9772681218
   9.2887970207        0.9731207086
   9.3378945301        0.9686864353
   9.3869920394        0.9646111633
   9.4360895487        0.9616067935
   9.4851870580        0.9603275356
   9.5342845673        0.9612478143
   9.5833820766        0.9645648599
   9.6324795859        0.9701456702
   9.6815770952        0.9775306272
   9.7306746045        0.9859958537
   9.7797721138        0.9946652697
   9.8288696232        1.0026534299
   9.8779671325        1.0092135846
   9.9270646418        1.0138634759
   9.9761621511        1.0164647170
  10.0252596604        1.0172397455
  10.0743571697        1.0167218655
  10.1234546790        1.0156466179
  10.1725521883        1.0148041984
  10.2216496976        1.0148805660
  10.2707472070        1.0163176125
  10.3198447163        1.0192196338
  10.3689422256        1.0233248378
  10.4180397349        1.0280483192
  10.4671372442        1.0325891574
  10.5162347535        1.0360817588
  10.5653322628        1.0377627213
  10.6144297721        1.0371211659
  10.6635272814        1.0340033485
  10.7126247907        1.0286509655
  10.7617223001        1.0216652410
  10.8108198094        1.0139031904
  10.8599173187        1.0063255872
  10.9090148280        0.9998255449
  10.9581123373        0.9950704004
  11.0072098466        0.9923870031
  11.0563073559        0.9917120780
  11.1054048652        0.9926166907
  11.1545023745        0.9943994967
  11.2035998838        0.9962302069
  11.2526973932        0.9973151578
  11.3017949025        0.9970528672
  11.3508924118        0.9951497432
  11.3999899211        0.9916741932
  11.4490874304        0.9870395988
  11.4981849397        0.9819205592
  11.5472824490        0.9771196893
  11.5963799583        0.9734115869
  11.6454774676        0.9713945719
  11.6945749769        0.9713787544
  11.7436724863        0.9733314010
  11.7927699956        0.9768890399
  11.8418675049        0.9814325955
  11.8909650142        0.9862096987
  11.9400625235        0.9904795293
  11.9891600328        0.9936517691
  12.0382575421        0.9953930938
  12.0873550514        0.9956816101
  12.1364525607        0.9948002468
  12.1855500700        0.9932721569
  12.2346475794        0.9917522761
  12.2837450887        0.9908971708
  12.3328425980        0.9912387235
  12.3819401073        0.9930855296
  12.4310376166        0.9964696254
  12.4801351259        1.0011467277
  12.5292326352        1.0066475113
  12.5783301445        1.0123677407
  12.6274276538        1.0176781712
  12.6765251631        1.0220322881
  12.7256226725        1.0250515560
  12.7747201818        1.0265733723
  12.8238176911        1.0266550935
  12.8729152004        1.0255365635
  12.9220127097        1.0235716717
  12.9711102190        1.0211450221
  13.0202077283        1.0185918014
  13.0693052376        1.0161371689
  13.1184027469        1.0138664791
  13.1675002563        1.0117305759
  13.2165977656        1.0095827852
  13.2656952749        1.0072376763
  13.3147927842        1.0045374431
  13.3638902935        1.0014106445
  13.4129878028        0.9979101373
  13.4620853121        0.9942217836
  13.5111828214        0.9906418527
  13.5602803307        0.9875276265
  13.6093778400        0.9852312200
  13.6584753494        0.9840299958
  13.7075728587        0.9840675724
  13.7566703680        0.9853172976
  13.8057678773        0.9875756661
  13.8548653866        0.9904874520
  13.9039628959        0.9935984164
  13.9530604052        0.9964264591
  14.0021579145        0.9985388960
  14.0512554238        0.9996226437
  14.1003529331        0.9995355474
  14.1494504425        0.9983305063
  14.1985479518        0.9962487352
  14.2476454611        0.9936835840
  14.2967429704        0.9911209461
  14.3458404797        0.9890657057
  14.3949379890        0.9879654487
  14.4440354983        0.9881426495
  14.4931330076        0.9897448937
  14.5422305169        0.9927197877
  14.5913280262        0.9968175656
  14.6404255356        1.0016205892
  14.6895230449        1.0065954566
  14.7386205542        1.0111606915
  14.7877180635        1.0147612318
  14.8368155728        1.0169402921
  14.8859130821        1.0173996321
  14.9350105914        1.0160407123
  14.9841081007        1.0129814934
  15.0332056100        1.0085464946
  15.0823031193        1.0032309003
  15.1314006287        0.9976426728
  15.1804981380        0.9924294565
  15.2295956473        0.9881991873
  15.2786931566        0.9854444528
  15.3277906659        0.9844805328
  15.3768881752        0.9854056072
  15.4259856845        0.9880889132
  15.4750831938        0.9921889661
  15.5241807031        0.9971997715
  15.5732782124        1.0025188820
  15.6223757218        1.0075277983
  15.6714732311        1.0116732040
  15.7205707404        1.0145372221
  15.7696682497        1.0158864540
  15.8187657590        1.0156928150
  15.8678632683        1.0141236320
  15.9169607776        1.0115033963
  15.9660582869        1.0082541316
  16.0151557962        1.0048247397
  16.0642533056        1.0016213060
  16.1133508149        0.9989498886
  16.1624483242        0.9969808335
  16.2115458335        0.9957396219
  16.2606433428        0.9951243758
  16.3097408521        0.9949453504
  16.3588383614        0.9949778841
  16.4079358707        0.9950180833
  16.4570333800        0.9949303590
  16.5061308893        0.9946778026
  16.5552283987        0.9943299081
  16.6043259080        0.9940466005
  16.6534234173        0.9940420724
  16.7025209266        0.9945356953
  16.7516184359        0.9956995783
  16.8007159452        0.9976128109
  16.8498134545        1.0002310287
  16.8989109638        1.0033770183
  16.9480084731        1.0067542323
  16.9971059824        1.0099810784
  17.0462034918        1.0126404033
  17.0953010011        1.0143362958
  17.1443985104        1.0147495116
  17.1934960197        1.0136834814
  17.2425935290        1.0110947535
  17.2916910383        1.0071043773
  17.3407885476        1.0019896092
  17.3898860569        0.9961579118
  17.4389835662        0.9901071387
  17.4880810755        0.9843768962
  17.5371785849        0.9794963519
  17.5862760942        0.9759334280
  17.6353736035        0.9740496240
  17.6844711128        0.9740639281
  17.7335686221        0.9760285549
  17.7826661314        0.9798186376
  17.8317636407        0.9851374061
  17.8808611500        0.9915376361
  17.9299586593        0.9984590764
  17.9790561686        1.0052800610
  18.0281536780        1.0113796488
  18.0772511873        1.0162046390
  18.1263486966        1.0193340667
  18.1754462059        1.0205327658
  18.2245437152        1.0197857121
  18.2736412245        1.0173064189
  18.3227387338        1.0135156387
  18.3718362431        1.0089907581
  18.4209337524        1.0043909308
  18.4700312617        1.0003673916
  18.5191287711        0.9974716508
  18.5682262804        0.9960756362
  18.6173237897        0.9963168736
  18.6664212990        0.9980784325
  18.7155188083        1.0010080418
  18.7646163176        1.0045743486
  18.8137138269        1.0081518812
  18.8628113362        1.0111210828
  18.9119088455        1.0129668392
  18.9610063548        1.0133588838
  19.0101038642        1.0122004396
  19.0592013735        1.0096369804
  19.1082988828        1.0060240910
  19.1573963921        1.0018607550
  19.2064939014        0.9977006073
  19.2555914107        0.9940575498
  19.3046889200        0.9913228883
  19.3537864293        0.9897086380
  19.4028839386        0.9892263587
  19.4519814480        0.9897038621
  19.5010789573        0.9908347739
  19.5501764666        0.9922497004
  19.5992739759        0.9935938857
  19.6483714852        0.9945955045
  19.6974689945        0.9951112306
  19.7465665038        0.9951409085
  19.7956640131        0.9948099217
  19.8447615224        0.9943247732
  19.8938590317        0.9939130079
  19.9429565411        0.9937617429
  19.9920540504        0.9939690699
  20.0411515597        0.9945194836
  20.0902490690        0.9952889379
  20.1393465783        0.9960783543
  20.1884440876        0.9966678667
  20.2375415969        0.9968792123
  20.2866391062        0.9966315522
  20.3357366155        0.9959771100
  20.3848341248        0.9951071668
  20.4339316342        0.9943252828
  20.4830291435        0.9939917953
  20.5321266528        0.9944501410
  20.5812241621        0.9959499510
  20.6303216714        0.9985831898
  20.6794191807        1.0022475076
  20.7285166900        1.0066458291
  20.7776141993        1.0113240241
  20.8267117086        1.0157407667
  20.8758092179        1.0193569845
  20.9249067273        1.0217280293
  20.9740042366        1.0225807850
  21.0231017459        1.0218605863
  21.0721992552        1.0197385618
  21.1212967645        1.0165776897
  21.1703942738        1.0128639270
  21.2194917831        1.0091156233
  21.2685892924        1.0057886725
  21.3176868017        1.0031956486
  21.3667843110        1.0014543643
  21.4158818204        1.0004754504
  21.4649793297        0.9999908854
  21.5140768390        0.9996174148
  21.5631743483        0.9989421096
  21.6122718576        0.9976131918
  21.6613693669        0.9954185045
  21.7104668762        0.9923366788
  21.7595643855        0.9885515774
  21.8086618948        0.9844277902
  21.8577594041        0.9804523979
  21.9068569135        0.9771544110
  21.9559544228        0.9750170896
  22.0050519321        0.9743990928
  22.0541494414        0.9754780788
  22.1032469507        0.9782255751
  22.1523444600        0.9824157316
  22.2014419693        0.9876642386
  22.2505394786        0.9934885094
  22.2996369879        0.9993771255
  22.3487344973        1.0048560065
  22.3978320066        1.0095407085
  22.4469295159        1.0131680824
  22.4960270252        1.0156052949
  22.5451245345        1.0168388441
  22.5942220438        1.0169497274
  22.6433195531        1.0160826626
  22.6924170624        1.0144170238
  22.7415145717        1.0121451573
  22.7906120810        1.0094606271
  22.8397095904        1.0065555575
  22.8888070997        1.0036234471
  22.9379046090        1.0008623159
  22.9870021183        0.9984731458
  23.0360996276        0.9966502160
  23.0851971369        0.9955626591
  23.1342946462        0.9953296583
  23.1833921555        0.9959943409
  23.2324896648        0.9975029049
  23.2815871741        0.9996953932
  23.3306846835        1.0023127551
  23.3797821928        1.0050217446
  23.4288797021        1.0074554535
  23.4779772114        1.0092637141
  23.5270747207        1.0101650320
  23.5761722300        1.0099907595
  23.6252697393        1.0087131559
  23.6743672486        1.0064516798
  23.7234647579        1.0034557857
  23.7725622672        1.0000668774
  23.8216597766        0.9966659889
  23.8707572859        0.9936164206
  23.9198547952        0.9912114083
  23.9689523045        0.9896357780
  24.0180498138        0.9889476845
  24.0671473231        0.9890825643
  24.1162448324        0.9898771608
  24.1653423417        0.9911078038
  24.2144398510        0.9925347538
  24.2635373603        0.9939438165
  24.3126348697        0.9951776333
  24.3617323790        0.9961517458
  24.4108298883        0.9968540719
  24.4599273976        0.9973300329
  24.5090249069        0.9976584435
  24.5581224162        0.9979248444
  24.6072199255        0.9981989114
  24.6563174348        0.9985210168
  24.7054149441        0.9989003540
  24.7545124534        0.9993239176
  24.8036099628        0.9997728063
  24.8527074721        1.0002404358
  24.9018049814        1.0007467447
  24.9509024907        1.0013434588
