#  q,  S(q) X-rays
   4.8716305740        1.1566824892
   4.9207241580        1.1599492029
   4.9698177419        1.1588974333
   5.0189113259        1.1544058990
   5.0680049099        1.1475787641
   5.1170984938        1.1395679166
   5.1661920778        1.1313889626
   5.2152856618        1.1237610250
   5.2643792457        1.1169965960
   5.3134728297        1.1109598030
   5.3625664137        1.1051007549
   5.4116599976        1.0985617589
   5.4607535816        1.0903398885
   5.5098471656        1.0794813038
   5.5589407495        1.0652772163
   5.6080343335        1.0474302915
   5.6571279175        1.0261638466
   5.7062215014        1.0022540167
   5.7553150854        0.9769761129
   5.8044086694        0.9519691881
   5.8535022533        0.9290355247
   5.9025958373        0.9099024863
   5.9516894213        0.8959812296
   6.0007830052        0.8881588917
   6.0498765892        0.8866574795
   6.0989701732        0.8909839984
   6.1480637571        0.8999834174
   6.1971573411        0.9119906617
   6.2462509250        0.9250622418
   6.2953445090        0.9372548378
   6.3444380930        0.9469094210
   6.3935316769        0.9528969790
   6.4426252609        0.9547863527
   6.4917188449        0.9529057369
   6.5408124288        0.9482855352
   6.5899060128        0.9424890703
   6.6389995968        0.9373561023
   6.6880931807        0.9346990706
   6.7371867647        0.9360007851
   6.7862803487        0.9421631879
   6.8353739326        0.9533493447
   6.8844675166        0.9689459954
   6.9335611006        0.9876541115
   6.9826546845        1.0076932785
   7.0317482685        1.0270860709
   7.0808418525        1.0439744218
   7.1299354364        1.0569139401
   7.1790290204        1.0650954660
   7.2281226044        1.0684554792
   7.2772161883        1.0676562760
   7.3263097723        1.0639397611
   7.3754033563        1.0588812137
   7.4244969402        1.0540873864
   7.4735905242        1.0508934750
   7.5226841082        1.0501138861
   7.5717776921        1.0518921533
   7.6208712761        1.0556774485
   7.6699648601        1.0603321113
   7.7190584440        1.0643506603
   7.7681520280        1.0661502654
   7.8172456120        1.0643794451
   7.8663391959        1.0581882910
   7.9154327799        1.0474104865
   7.9645263639        1.0326235197
   8.0136199478        1.0150758091
   8.0627135318        0.9964938197
   8.1118071158        0.9788041215
   8.1609006997        0.9638206643
   8.2099942837        0.9529534898
   8.2590878676        0.9469906283
   8.3081814516        0.9459909324
   8.3572750356        0.9493048069
   8.4063686195        0.9557161516
   8.4554622035        0.9636768234
   8.5045557875        0.9715886488
   8.5536493714        0.9780804513
   8.6027429554        0.9822299796
   8.6518365394        0.9836923721
   8.7009301233        0.9827154573
   8.7500237073        0.9800440582
   8.7991172913        0.9767362918
   8.8482108752        0.9739306687
   8.8973044592        0.9726106919
   8.9463980432        0.9734123143
   8.9954916271        0.9765095645
   9.0445852111        0.9815970887
   9.0936787951        0.9879687184
   9.1427723790        0.9946723971
   9.1918659630        1.0007075648
   9.2409595470        1.0052240735
   9.2900531309        1.0076830661
   9.3391467149        1.0079494532
   9.3882402989        1.0063005683
   9.4373338828        1.0033530802
   9.4864274668        0.9999266642
   9.5355210508        0.9968749799
   9.5846146347        0.9949198392
   9.6337082187        0.9945222066
   9.6828018027        0.9958145306
   9.7318953866        0.9986049912
   9.7809889706        1.0024485911
   9.8300825546        1.0067659741
   9.8791761385        1.0109813415
   9.9282697225        1.0146477728
   9.9773633065        1.0175321611
  10.0264568904        1.0196418650
  10.0755504744        1.0211888339
  10.1246440583        1.0225013669
  10.1737376423        1.0239056828
  10.2228312263        1.0256064943
  10.2719248102        1.0275962830
  10.3210183942        1.0296168267
  10.3701119782        1.0311850487
  10.4192055621        1.0316808796
  10.4682991461        1.0304806285
  10.5173927301        1.0271084093
  10.5664863140        1.0213728654
  10.6155798980        1.0134580097
  10.6646734820        1.0039452561
  10.7137670659        0.9937570687
  10.7628606499        0.9840284186
  10.8119542339        0.9759272267
  10.8610478178        0.9704560853
  10.9101414018        0.9682724804
  10.9592349858        0.9695623733
  11.0083285697        0.9739927123
  11.0574221537        0.9807539816
  11.1065157377        0.9886870521
  11.1556093216        0.9964726632
  11.2047029056        1.0028499348
  11.2537964896        1.0068247229
  11.3028900735        1.0078304620
  11.3519836575        1.0058130151
  11.4010772415        1.0012252400
  11.4501708254        0.9949337253
  11.4992644094        0.9880562211
  11.5483579934        0.9817606498
  11.5974515773        0.9770629260
  11.6465451613        0.9746600528
  11.6956387453        0.9748273932
  11.7447323292        0.9773962199
  11.7938259132        0.9818122166
  11.8429194972        0.9872605228
  11.8920130811        0.9928310694
  11.9411066651        0.9976914950
  11.9902002491        1.0012349189
  12.0392938330        1.0031760711
  12.0883874170        1.0035803113
  12.1374810009        1.0028236109
  12.1865745849        1.0014949192
  12.2356681689        1.0002628966
  12.2847617528        0.9997348506
  12.3338553368        1.0003358792
  12.3829489208        1.0022309302
  12.4320425047        1.0053029583
  12.4811360887        1.0091886636
  12.5302296727        1.0133618025
  12.5793232566        1.0172450401
  12.6284168406        1.0203264449
  12.6775104246        1.0222568156
  12.7266040085        1.0229088702
  12.7756975925        1.0223877759
  12.8247911765        1.0209927530
  12.8738847604        1.0191394318
  12.9229783444        1.0172603302
  12.9720719284        1.0157047772
  13.0211655123        1.0146591917
  13.0702590963        1.0141040390
  13.1193526803        1.0138160679
  13.1684462642        1.0134151871
  13.2175398482        1.0124464289
  13.2666334322        1.0104805942
  13.3157270161        1.0072136539
  13.3648206001        1.0025453786
  13.4139141841        0.9966218000
  13.4630077680        0.9898330767
  13.5121013520        0.9827667398
  13.5611949360        0.9761245141
  13.6102885199        0.9706174150
  13.6593821039        0.9668574612
  13.7084756879        0.9652645629
  13.7575692718        0.9660040192
  13.8066628558        0.9689643045
  13.8557564398        0.9737775843
  13.9048500237        0.9798780545
  13.9539436077        0.9865870545
  14.0030371917        0.9932100022
  14.0521307756        0.9991291074
  14.1012243596        1.0038775628
  14.1503179435        1.0071850150
  14.1994115275        1.0089896966
  14.2485051115        1.0094185687
  14.2975986954        1.0087420894
  14.3466922794        1.0073139013
  14.3957858634        1.0055072708
  14.4448794473        1.0036593955
  14.4939730313        1.0020320258
  14.5430666153        1.0007928595
  14.5921601992        1.0000177014
  14.6412537832        0.9997093178
  14.6903473672        0.9998260015
  14.7394409511        1.0003115924
  14.7885345351        1.0011192262
  14.8376281191        1.0022232157
  14.8867217030        1.0036167092
  14.9358152870        1.0052964236
  14.9849088710        1.0072390603
  15.0340024549        1.0093762915
  15.0830960389        1.0115759836
  15.1321896229        1.0136364122
  15.1812832068        1.0152977617
  15.2303767908        1.0162716387
  15.2794703748        1.0162853324
  15.3285639587        1.0151339077
  15.3776575427        1.0127306630
  15.4267511267        1.0091456017
  15.4758447106        1.0046226415
  15.5249382946        0.9995692613
  15.5740318786        0.9945167404
  15.6231254625        0.9900543627
  15.6722190465        0.9867460281
  15.7213126305        0.9850416997
  15.7704062144        0.9851982047
  15.8194997984        0.9872235873
  15.8685933824        0.9908563575
  15.9176869663        0.9955859260
  15.9667805503        1.0007140006
  16.0158741343        1.0054497953
  16.0649677182        1.0090257625
  16.1140613022        1.0108163177
  16.1631548861        1.0104405330
  16.2122484701        1.0078314424
  16.2613420541        1.0032592935
  16.3104356380        0.9973031271
  16.3595292220        0.9907733572
  16.4086228060        0.9845961663
  16.4577163899        0.9796771182
  16.5068099739        0.9767652372
  16.5559035579        0.9763391574
  16.6049971418        0.9785336743
  16.6540907258        0.9831186145
  16.7031843098        0.9895334446
  16.7522778937        0.9969719119
  16.8013714777        1.0045028296
  16.8504650617        1.0112073139
  16.8995586456        1.0163103660
  16.9486522296        1.0192860712
  16.9977458136        1.0199205903
  17.0468393975        1.0183246280
  17.0959329815        1.0148958052
  17.1450265655        1.0102397503
  17.1941201494        1.0050652638
  17.2432137334        1.0000724659
  17.2923073174        0.9958528793
  17.3414009013        0.9928170265
  17.3904944853        0.9911591292
  17.4395880693        0.9908610985
  17.4886816532        0.9917306911
  17.5377752372        0.9934628632
  17.5868688212        0.9957100448
  17.6359624051        0.9981467988
  17.6850559891        1.0005169934
  17.7341495731        1.0026565083
  17.7832431570        1.0044904577
  17.8323367410        1.0060096500
  17.8814303250        1.0072352843
  17.9305239089        1.0081828503
  17.9796174929        1.0088355257
  18.0287110769        1.0091343034
  18.0778046608        1.0089874116
  18.1268982448        1.0082964353
  18.1759918287        1.0069921043
  18.2250854127        1.0050700215
  18.2741789967        1.0026162704
  18.3232725806        0.9998149509
  18.3723661646        0.9969337640
  18.4214597486        0.9942888648
  18.4705533325        0.9921951650
  18.5196469165        0.9909119440
  18.5687405005        0.9905951511
  18.6178340844        0.9912667662
  18.6669276684        0.9928082177
  18.7160212524        0.9949798471
  18.7651148363        0.9974628592
  18.8142084203        0.9999153429
  18.8633020043        1.0020308784
  18.9123955882        1.0035876835
  18.9614891722        1.0044783421
  19.0105827562        1.0047144724
  19.0596763401        1.0044062847
  19.1087699241        1.0037226029
  19.1578635081        1.0028413108
  19.2069570920        1.0019023118
  19.2560506760        1.0009744504
  19.3051442600        1.0000445222
  19.3542378439        0.9990312133
  19.4033314279        0.9978207367
  19.4524250119        0.9963154546
  19.5015185958        0.9944831809
  19.5506121798        0.9923940522
  19.5997057638        0.9902341227
  19.6487993477        0.9882897862
  19.6978929317        0.9869037390
  19.7469865157        0.9864100226
  19.7960800996        0.9870611952
  19.8451736836        0.9889635429
  19.8942672676        0.9920356885
  19.9433608515        0.9960019230
  19.9924544355        1.0004247823
  20.0415480194        1.0047731771
  20.0906416034        1.0085144688
  20.1397351874        1.0112130118
  20.1888287713        1.0126152107
  20.2379223553        1.0127027762
  20.2870159393        1.0117014457
  20.3361095232        1.0100409735
  20.3852031072        1.0082720289
  20.4342966912        1.0069547663
  20.4833902751        1.0065403269
  20.5324838591        1.0072689532
  20.5815774431        1.0091060852
  20.6306710270        1.0117310698
  20.6797646110        1.0145831738
  20.7288581950        1.0169583543
  20.7779517789        1.0181399421
  20.8270453629        1.0175391234
  20.8761389469        1.0148184005
  20.9252325308        1.0099737129
  20.9743261148        1.0033582206
  21.0234196988        0.9956415392
  21.0725132827        0.9877103914
  21.1216068667        0.9805278441
  21.1707004507        0.9749763216
  21.2197940346        0.9717128463
  21.2688876186        0.9710627914
  21.3179812026        0.9729712557
  21.3670747865        0.9770203827
  21.4161683705        0.9825086447
  21.4652619545        0.9885766904
  21.5143555384        0.9943560109
  21.5634491224        0.9991129781
  21.6125427064        1.0023623967
  21.6616362903        1.0039311730
  21.7107298743        1.0039626836
  21.7598234583        1.0028638919
  21.8089170422        1.0012079484
  21.8580106262        0.9996128521
  21.9071042102        0.9986203082
  21.9561977941        0.9985976443
  22.0052913781        0.9996799795
  22.0543849620        1.0017610704
  22.1034785460        1.0045312724
  22.1525721300        1.0075518955
  22.2016657139        1.0103487163
  22.2507592979        1.0125047198
  22.2998528819        1.0137336560
  22.3489464658        1.0139211767
  22.3980400498        1.0131279237
  22.4471336338        1.0115572445
  22.4962272177        1.0094974511
  22.5453208017        1.0072532188
  22.5944143857        1.0050819858
  22.6435079696        1.0031489552
  22.6926015536        1.0015091927
  22.7416951376        1.0001186008
  22.7907887215        0.9988688041
  22.8398823055        0.9976356997
  22.8889758895        0.9963287337
  22.9380694734        0.9949283771
  22.9871630574        0.9935025818
  23.0362566414        0.9921983579
  23.0853502253        0.9912107316
  23.1344438093        0.9907367961
  23.1835373933        0.9909261064
  23.2326309772        0.9918395081
  23.2817245612        0.9934264795
  23.3308181452        0.9955267024
  23.3799117291        0.9978958981
  23.4290053131        1.0002502942
  23.4780988971        1.0023197385
  23.5271924810        1.0038974531
  23.5762860650        1.0048751885
  23.6253796490        1.0052559134
  23.6744732329        1.0051413983
  23.7235668169        1.0046979014
  23.7726604009        1.0041083187
  23.8217539848        1.0035223963
  23.8708475688        1.0030171780
  23.9199411528        1.0025775923
  23.9690347367        1.0021024601
  24.0181283207        1.0014352465
  24.0672219046        1.0004129264
  24.1163154886        0.9989217410
  24.1654090726        0.9969464738
  24.2145026565        0.9946007080
  24.2635962405        0.9921292426
  24.3126898245        0.9898796902
  24.3617834084        0.9882470184
  24.4108769924        0.9876009729
  24.4599705764        0.9882105792
  24.5090641603        0.9901812774
  24.5581577443        0.9934183487
  24.6072513283        0.9976254653
  24.6563449122        1.0023403934
  24.7054384962        1.0070024929
  24.7545320802        1.0110402157
  24.8036256641        1.0139626416
  24.8527192481        1.0154380958
  24.9018128321        1.0153452694
  24.9509064160        1.0137875543
