# Faber-Ziman Sij(q)             [Ge,Ge]                   
       10.7715129994           0.9601706409   
       10.8205767477           0.9666792485   
       10.8696404960           0.9725487947   
       10.9187042442           0.9769580222   
       10.9677679925           0.9794552259   
       11.0168317408           0.9800145146   
       11.0658954891           0.9790175283   
       11.1149592374           0.9771659192   
       11.1640229856           0.9753416878   
       11.2130867339           0.9744409878   
       11.2621504822           0.9752108406   
       11.3112142305           0.9781167938   
       11.3602779788           0.9832632885   
       11.4093417270           0.9903786286   
       11.4584054753           0.9988648121   
       11.5074692236           1.0079012046   
       11.5565329719           1.0165821038   
       11.6055967201           1.0240631459   
       11.6546604684           1.0296910240   
       11.7037242167           1.0330950268   
       11.7527879650           1.0342265641   
       11.8018517133           1.0333426146   
       11.8509154615           1.0309390711   
       11.8999792098           1.0276484508   
       11.9490429581           1.0241219394   
       11.9981067064           1.0209173840   
       12.0471704546           1.0184125393   
       12.0962342029           1.0167572143   
       12.1452979512           1.0158701664   
       12.1943616995           1.0154781810   
       12.2434254478           1.0151873274   
       12.2924891960           1.0145712140   
       12.3415529443           1.0132590007   
       12.3906166926           1.0110071667   
       12.4396804409           1.0077431506   
       12.4887441891           1.0035750307   
       12.5378079374           0.9987681409   
       12.5868716857           0.9936956024   
       12.6359354340           0.9887740683   
       12.6849991823           0.9843978209   
       12.7340629305           0.9808835211   
       12.7831266788           0.9784347265   
       12.8321904271           0.9771305545   
       12.8812541754           0.9769376048   
       12.9303179236           0.9777395766   
       12.9793816719           0.9793758379   
       13.0284454202           0.9816791027   
       13.0775091685           0.9845034709   
       13.1265729168           0.9877370487   
       13.1756366650           0.9912974924   
       13.2247004133           0.9951131626   
       13.2737641616           0.9990962101   
       13.3228279099           1.0031160409   
       13.3718916581           1.0069817891   
       13.4209554064           1.0104406152   
       13.4700191547           1.0131952290   
       13.5190829030           1.0149397149   
       13.5681466513           1.0154084159   
       13.6172103995           1.0144292122   
       13.6662741478           1.0119707368   
       13.7153378961           1.0081733191   
       13.7644016444           1.0033557407   
       13.8134653926           0.9979938425   
       13.8625291409           0.9926719152   
       13.9115928892           0.9880127467   
       13.9606566375           0.9845962587   
       14.0097203858           0.9828790925   
       14.0587841340           0.9831278308   
       14.1078478823           0.9853766951   
       14.1569116306           0.9894168395   
       14.2059753789           0.9948194253   
       14.2550391271           1.0009893491   
       14.3041028754           1.0072417285   
       14.3531666237           1.0128898060   
       14.4022303720           1.0173313815   
       14.4512941203           1.0201214210   
       14.5003578685           1.0210209769   
       14.5494216168           1.0200165038   
       14.5984853651           1.0173083629   
       14.6475491134           1.0132719739   
       14.6966128616           1.0083989288   
       14.7456766099           1.0032278581   
       14.7947403582           0.9982756057   
       14.8438041065           0.9939783259   
       14.8928678548           0.9906497404   
       14.9419316030           0.9884604855   
       14.9909953513           0.9874388701   
       15.0400590996           0.9874900716   
       15.0891228479           0.9884283500   
       15.1381865961           0.9900155783   
       15.1872503444           0.9919993732   
       15.2363140927           0.9941452259   
       15.2853778410           0.9962589503   
       15.3344415893           0.9981980519   
       15.3835053375           0.9998728081   
       15.4325690858           1.0012395528   
       15.4816328341           1.0022895974   
       15.5306965824           1.0030373212   
       15.5797603306           1.0035103011   
       15.6288240789           1.0037431565   
       15.6778878272           1.0037753792   
       15.7269515755           1.0036521344   
       15.7760153238           1.0034261435   
       15.8250790720           1.0031584736   
       15.8741428203           1.0029164000   
       15.9232065686           1.0027673812   
       15.9722703169           1.0027693749   
       16.0213340651           1.0029589458   
       16.0703978134           1.0033395815   
       16.1194615617           1.0038731006   
       16.1685253100           1.0044768759   
       16.2175890583           1.0050287826   
       16.2666528065           1.0053804576   
       16.3157165548           1.0053778446   
       16.3647803031           1.0048864147   
       16.4138440514           1.0038172009   
       16.4629077996           1.0021491465   
       16.5119715479           0.9999434021   
       16.5610352962           0.9973461542   
       16.6100990445           0.9945782147   
       16.6591627928           0.9919116997   
       16.7082265410           0.9896363449   
       16.7572902893           0.9880199545   
       16.8063540376           0.9872688129   
       16.8554177859           0.9874943378   
       16.9044815342           0.9886916802   
       16.9535452824           0.9907344272   
       17.0026090307           0.9933872269   
       17.0516727790           0.9963353832   
       17.1007365273           0.9992276955   
       17.1498002755           1.0017264932   
       17.1988640238           1.0035573575   
       17.2479277721           1.0045507035   
       17.2969915204           1.0046683366   
       17.3460552687           1.0040101980   
       17.3951190169           1.0027994928   
       17.4441827652           1.0013478040   
       17.4932465135           1.0000050978   
       17.5423102618           0.9991021682   
       17.5913740100           0.9988945999   
       17.6404377583           0.9995174312   
       17.6895015066           1.0009583027   
       17.7385652549           1.0030541469   
       17.7876290032           1.0055127962   
       17.8366927514           1.0079568411   
       17.8857564997           1.0099833017   
       17.9348202480           1.0112298324   
       17.9838839963           1.0114367586   
       18.0329477445           1.0104945550   
       18.0820114928           1.0084684098   
       18.1310752411           1.0055950291   
       18.1801389894           1.0022512582   
       18.2292027377           0.9988987507   
       18.2782664859           0.9960130072   
       18.3273302342           0.9940079446   
       18.3763939825           0.9931682179   
       18.4254577308           0.9936005719   
       18.4745214790           0.9952126487   
       18.5235852273           0.9977233516   
       18.5726489756           1.0007037448   
       18.6217127239           1.0036424177   
       18.6707764722           1.0060250900   
       18.7198402204           1.0074157228   
       18.7689039687           1.0075259761   
       18.8179677170           1.0062616215   
       18.8670314653           1.0037382238   
       18.9160952135           1.0002634325   
       18.9651589618           0.9962887457   
       19.0142227101           0.9923386799   
       19.0632864584           0.9889290325   
       19.1123502067           0.9864877145   
       19.1614139549           0.9852911302   
       19.2104777032           0.9854263810   
       19.2595414515           0.9867851253   
       19.3086051998           0.9890895041   
       19.3576689480           0.9919450929   
       19.4067326963           0.9949113022   
       19.4557964446           0.9975768127   
       19.5048601929           0.9996269890   
       19.5539239412           1.0008918546   
       19.6029876894           1.0013668314   
       19.6520514377           1.0012033875   
       19.7011151860           1.0006721055   
       19.7501789343           1.0001055190   
       19.7992426825           0.9998315120   
       19.8483064308           1.0001095272   
       19.8973701791           1.0010810511   
       19.9464339274           1.0027430163   
       19.9954976757           1.0049484074   
       20.0445614239           1.0074333155   
       20.0936251722           1.0098648715   
       20.1426889205           1.0119007883   
       20.1917526688           1.0132493231   
       20.2408164170           1.0137186548   
       20.2898801653           1.0132468960   
       20.3389439136           1.0119077756   
       20.3880076619           1.0098917026   
       20.4370714102           1.0074665549   
       20.4861351584           1.0049262699   
       20.5351989067           1.0025374364   
       20.5842626550           1.0004942332   
       20.6333264033           0.9988902095   
       20.6823901515           0.9977119468   
       20.7314538998           0.9968552438   
       20.7805176481           0.9961599923   
       20.8295813964           0.9954562164   
       20.8786451447           0.9946115442   
       20.9277088929           0.9935700936   
       20.9767726412           0.9923744323   
       21.0258363895           0.9911656001   
       21.0749001378           0.9901605139   
       21.1239638860           0.9896105956   
       21.1730276343           0.9897492850   
       21.2220913826           0.9907385080   
       21.2711551309           0.9926246785   
       21.3202188792           0.9953133115   
       21.3692826274           0.9985680888   
       21.4183463757           1.0020358184   
       21.4674101240           1.0052939928   
       21.5164738723           1.0079134397   
       21.5655376205           1.0095256517   
       21.6146013688           1.0098833189   
       21.6636651171           1.0089035627   
       21.7127288654           1.0066862126   
       21.7617926137           1.0035036697   
       21.8108563619           0.9997637024   
       21.8599201102           0.9959510818   
       21.9089838585           0.9925574725   
       21.9580476068           0.9900108615   
       22.0071113550           0.9886157298   
       22.0561751033           0.9885131957   
       22.1052388516           0.9896668816   
       22.1543025999           0.9918759050   
       22.2033663482           0.9948119498   
       22.2524300964           0.9980735972   
       22.3014938447           1.0012486090   
       22.3505575930           1.0039740244   
       22.3996213413           1.0059848295   
       22.4486850896           1.0071443325   
       22.4977488378           1.0074527548   
       22.5468125861           1.0070342878   
       22.5958763344           1.0061063039   
       22.6449400827           1.0049369916   
       22.6940038309           1.0037990201   
       22.7430675792           1.0029268029   
       22.7921313275           1.0024836454   
       22.8411950758           1.0025428519   
       22.8902588241           1.0030842152   
       22.9393225723           1.0040047077   
       22.9883863206           1.0051400968   
       23.0374500689           1.0062929203   
       23.0865138172           1.0072619106   
       23.1355775654           1.0078684838   
       23.1846413137           1.0079770911   
       23.2337050620           1.0075077489   
       23.2827688103           1.0064405772   
       23.3318325586           1.0048133920   
       23.3808963068           1.0027141354   
       23.4299600551           1.0002701320   
       23.4790238034           0.9976359063   
       23.5280875517           0.9949807649   
       23.5771512999           0.9924767498   
       23.6262150482           0.9902871056   
       23.6752787965           0.9885552227   
       23.7243425448           0.9873941381   
       23.7734062931           0.9868770477   
       23.8224700413           0.9870297419   
       23.8715337896           0.9878262407   
       23.9205975379           0.9891889870   
       23.9696612862           0.9909946474   
       24.0187250344           0.9930858541   
       24.0677887827           0.9952881993   
       24.1168525310           0.9974306636   
       24.1659162793           0.9993666792   
       24.2149800276           1.0009924610   
       24.2640437758           1.0022592678   
       24.3131075241           1.0031769792   
       24.3621712724           1.0038077135   
       24.4112350207           1.0042499756   
       24.4602987689           1.0046156778   
       24.5093625172           1.0050039611   
       24.5584262655           1.0054767003   
       24.6074900138           1.0060406577   
       24.6565537621           1.0066403602   
       24.7056175103           1.0071640030   
       24.7546812586           1.0074623239   
       24.8037450069           1.0073778422   
       24.8528087552           1.0067796162   
       24.9018725034           1.0055971933   
       24.9509362517           1.0038470419   
