#  q,  S(q) X-rays
   4.8162521769        1.1538447130
   4.8653610523        1.1459278236
   4.9144699278        1.1357954637
   4.9635788033        1.1255106834
   5.0126876788        1.1166841194
   5.0617965543        1.1102451143
   5.1109054298        1.1063530075
   5.1600143052        1.1044552913
   5.2091231807        1.1034706939
   5.2582320562        1.1020527095
   5.3073409317        1.0988768428
   5.3564498072        1.0928947450
   5.4055586827        1.0835097888
   5.4546675581        1.0706483794
   5.5037764336        1.0547248115
   5.5528853091        1.0365195767
   5.6019941846        1.0170071243
   5.6511030601        0.9971761287
   5.7002119355        0.9778823878
   5.7493208110        0.9597628383
   5.7984296865        0.9432219520
   5.8475385620        0.9284831641
   5.8966474375        0.9156822985
   5.9457563130        0.9049706623
   5.9948651884        0.8965944907
   6.0439740639        0.8909246768
   6.0930829394        0.8884243125
   6.1421918149        0.8895581614
   6.1913006904        0.8946638769
   6.2404095658        0.9038158734
   6.2895184413        0.9167167034
   6.3386273168        0.9326466170
   6.3877361923        0.9504905795
   6.4368450678        0.9688458681
   6.4859539433        0.9861959793
   6.5350628187        1.0011217516
   6.5841716942        1.0125115445
   6.6332805697        1.0197310059
   6.6823894452        1.0227196976
   6.7314983207        1.0219952662
   6.7806071961        1.0185631539
   6.8297160716        1.0137475123
   6.8788249471        1.0089734476
   6.9279338226        1.0055391494
   6.9770426981        1.0044173208
   7.0261515736        1.0061186720
   7.0752604490        1.0106376425
   7.1243693245        1.0174847016
   7.1734782000        1.0257937919
   7.2225870755        1.0344808395
   7.2716959510        1.0424220627
   7.3208048265        1.0486201271
   7.3699137019        1.0523317058
   7.4190225774        1.0531400989
   7.4681314529        1.0509688184
   7.5172403284        1.0460437195
   7.5663492039        1.0388199529
   7.6154580793        1.0298941534
   7.6645669548        1.0199214045
   7.7136758303        1.0095513391
   7.7627847058        0.9993898968
   7.8118935813        0.9899848934
   7.8610024568        0.9818268163
   7.9101113322        0.9753527484
   7.9592202077        0.9709417812
   8.0083290832        0.9688944246
   8.0574379587        0.9693951386
   8.1065468342        0.9724643717
   8.1556557096        0.9779123932
   8.2047645851        0.9853100892
   8.2538734606        0.9939907901
   8.3029823361        1.0030921448
   8.3520912116        1.0116390262
   8.4012000871        1.0186591908
   8.4503089625        1.0233150409
   8.4994178380        1.0250293295
   8.5485267135        1.0235814515
   8.5976355890        1.0191545846
   8.6467444645        1.0123218683
   8.6958533399        1.0039705672
   8.7449622154        0.9951746349
   8.7940710909        0.9870359645
   8.8431799664        0.9805208413
   8.8922888419        0.9763194012
   8.9413977174        0.9747519182
   8.9905065928        0.9757372697
   9.0396154683        0.9788276005
   9.0887243438        0.9833012635
   9.1378332193        0.9882958810
   9.1869420948        0.9929567891
   9.2360509703        0.9965743870
   9.2851598457        0.9986872094
   9.3342687212        0.9991350414
   9.3833775967        0.9980564944
   9.4324864722        0.9958360442
   9.4815953477        0.9930145225
   9.5307042231        0.9901827375
   9.5798130986        0.9878793543
   9.6289219741        0.9865113501
   9.6780308496        0.9863091181
   9.7271397251        0.9873201391
   9.7762486006        0.9894368843
   9.8253574760        0.9924480063
   9.8744663515        0.9960981960
   9.9235752270        1.0001419271
   9.9726841025        1.0043794678
  10.0217929780        1.0086690825
  10.0709018534        1.0129158878
  10.1200107289        1.0170438040
  10.1691196044        1.0209611101
  10.2182284799        1.0245314007
  10.2673373554        1.0275600581
  10.3164462309        1.0298021832
  10.3655551063        1.0309923081
  10.4146639818        1.0308904900
  10.4637728573        1.0293349065
  10.5128817328        1.0262888597
  10.5619906083        1.0218706721
  10.6110994838        1.0163581798
  10.6602083592        1.0101646971
  10.7093172347        1.0037892861
  10.7584261102        0.9977496223
  10.8075349857        0.9925095146
  10.8566438612        0.9884144144
  10.9057527366        0.9856467783
  10.9548616121        0.9842092632
  11.0039704876        0.9839382675
  11.0530793631        0.9845444545
  11.1021882386        0.9856718071
  11.1512971141        0.9869635035
  11.2004059895        0.9881220771
  11.2495148650        0.9889530267
  11.2986237405        0.9893848321
  11.3477326160        0.9894633636
  11.3968414915        0.9893238602
  11.4459503669        0.9891479357
  11.4950592424        0.9891156138
  11.5441681179        0.9893627559
  11.5932769934        0.9899524675
  11.6423858689        0.9908656146
  11.6914947444        0.9920112637
  11.7406036198        0.9932535970
  11.7897124953        0.9944485387
  11.8388213708        0.9954815768
  11.8879302463        0.9962983644
  11.9370391218        0.9969215076
  11.9861479972        0.9974500284
  12.0352568727        0.9980416381
  12.0843657482        0.9988814045
  12.1334746237        1.0001429756
  12.1825834992        1.0019497815
  12.2316923747        1.0043434259
  12.2808012501        1.0072649458
  12.3299101256        1.0105521568
  12.3790190011        1.0139534526
  12.4281278766        1.0171557298
  12.4772367521        1.0198220394
  12.5263456276        1.0216333859
  12.5754545030        1.0223289048
  12.6245633785        1.0217393062
  12.6736722540        1.0198097564
  12.7227811295        1.0166099540
  12.7718900050        1.0123307677
  12.8209988804        1.0072682264
  12.8701077559        1.0017967801
  12.9192166314        0.9963345730
  12.9683255069        0.9913040292
  13.0174343824        0.9870914042
  13.0665432579        0.9840091343
  13.1156521333        0.9822647869
  13.1647610088        0.9819401021
  13.2138698843        0.9829829250
  13.2629787598        0.9852136878
  13.3120876353        0.9883465224
  13.3611965107        0.9920231974
  13.4103053862        0.9958561241
  13.4594142617        0.9994750085
  13.5085231372        1.0025706996
  13.5576320127        1.0049297216
  13.6067408882        1.0064540243
  13.6558497636        1.0071626227
  13.7049586391        1.0071747185
  13.7540675146        1.0066771473
  13.8031763901        1.0058819471
  13.8522852656        1.0049819048
  13.9013941411        1.0041125965
  13.9505030165        1.0033284805
  13.9996118920        1.0025980780
  14.0487207675        1.0018196105
  14.0978296430        1.0008543163
  14.1469385185        0.9995708670
  14.1960473939        0.9978916464
  14.2451562694        0.9958307489
  14.2942651449        0.9935146905
  14.3433740204        0.9911798759
  14.3924828959        0.9891453027
  14.4415917714        0.9877639766
  14.4907006468        0.9873610599
  14.5398095223        0.9881699445
  14.5889183978        0.9902785236
  14.6380272733        0.9935966376
  14.6871361488        0.9978521568
  14.7362450242        1.0026180643
  14.7853538997        1.0073671827
  14.8344627752        1.0115459500
  14.8835716507        1.0146549475
  14.9326805262        1.0163224486
  14.9817894017        1.0163584031
  15.0308982771        1.0147798009
  15.0800071526        1.0118035631
  15.1291160281        1.0078089974
  15.1782249036        1.0032772489
  15.2273337791        0.9987190470
  15.2764426545        0.9946036516
  15.3255515300        0.9913009769
  15.3746604055        0.9890456746
  15.4237692810        0.9879271997
  15.4728781565        0.9879045786
  15.5219870320        0.9888398681
  15.5710959074        0.9905410893
  15.6202047829        0.9928043578
  15.6693136584        0.9954461635
  15.7184225339        0.9983199084
  15.7675314094        1.0013151335
  15.8166402849        1.0043423398
  15.8657491603        1.0073099111
  15.9148580358        1.0101015566
  15.9639669113        1.0125624877
  16.0130757868        1.0145002798
  16.0621846623        1.0157025723
  16.1112935377        1.0159693130
  16.1604024132        1.0151531921
  16.2095112887        1.0131992063
  16.2586201642        1.0101736173
  16.3077290397        1.0062741506
  16.3568379152        1.0018168454
  16.4059467906        0.9971997861
  16.4550556661        0.9928489890
  16.5041645416        0.9891558775
  16.5532734171        0.9864181068
  16.6023822926        0.9847954161
  16.6514911680        0.9842896268
  16.7006000435        0.9847533238
  16.7497089190        0.9859260644
  16.7988177945        0.9874913196
  16.8479266700        0.9891429496
  16.8970355455        0.9906478081
  16.9461444209        0.9918915615
  16.9952532964        0.9928979834
  17.0443621719        0.9938172254
  17.0934710474        0.9948848648
  17.1425799229        0.9963596054
  17.1916887983        0.9984521265
  17.2407976738        1.0012597719
  17.2899065493        1.0047210591
  17.3390154248        1.0086004638
  17.3881243003        1.0125082511
  17.4372331758        1.0159533855
  17.4863420512        1.0184210548
  17.5354509267        1.0194613678
  17.5845598022        1.0187732975
  17.6336686777        1.0162684257
  17.6827775532        1.0121024217
  17.7318864287        1.0066677933
  17.7809953041        1.0005482417
  17.8301041796        0.9944416368
  17.8792130551        0.9890639943
  17.9283219306        0.9850499196
  17.9774308061        0.9828652928
  18.0265396815        0.9827455386
  18.0756485570        0.9846681986
  18.1247574325        0.9883626273
  18.1738663080        0.9933535795
  18.2229751835        0.9990303280
  18.2720840590        1.0047295821
  18.3211929344        1.0098193323
  18.3703018099        1.0137718273
  18.4194106854        1.0162167952
  18.4685195609        1.0169700393
  18.5176284364        1.0160368262
  18.5667373118        1.0135932300
  18.6158461873        1.0099512093
  18.6649550628        1.0055143570
  18.7140639383        1.0007310265
  18.7631728138        0.9960502144
  18.8122816893        0.9918836786
  18.8613905647        0.9885758470
  18.9104994402        0.9863815906
  18.9596083157        0.9854511753
  19.0087171912        0.9858216914
  19.0578260667        0.9874148016
  19.1069349422        0.9900413866
  19.1560438176        0.9934141916
  19.2051526931        0.9971695544
  19.2542615686        1.0008985441
  19.3033704441        1.0041864077
  19.3524793196        1.0066573832
  19.4015881950        1.0080201124
  19.4506970705        1.0081075775
  19.4998059460        1.0069051179
  19.5489148215        1.0045609206
  19.5980236970        1.0013754346
  19.6471325725        0.9977691692
  19.6962414479        0.9942318128
  19.7453503234        0.9912589175
  19.7944591989        0.9892848782
  19.8435680744        0.9886220859
  19.8926769499        0.9894156369
  19.9417858253        0.9916208679
  19.9908947008        0.9950075663
  20.0400035763        0.9991905556
  20.0891124518        1.0036822011
  20.1382213273        1.0079589373
  20.1873302028        1.0115318033
  20.2364390782        1.0140105080
  20.2855479537        1.0151518168
  20.3346568292        1.0148857598
  20.3837657047        1.0133168200
  20.4328745802        1.0107011949
  20.4819834556        1.0074047701
  20.5310923311        1.0038490148
  20.5802012066        1.0004532687
  20.6293100821        0.9975817079
  20.6784189576        0.9955018405
  20.7275278331        0.9943590377
  20.7766367085        0.9941688521
  20.8257455840        0.9948262077
  20.8748544595        0.9961283972
  20.9239633350        0.9978074503
  20.9730722105        0.9995669324
  21.0221810860        1.0011185099
  21.0712899614        1.0022144459
  21.1203988369        1.0026733052
  21.1695077124        1.0023972742
  21.2186165879        1.0013804573
  21.2677254634        0.9997082025
  21.3168343388        0.9975479702
  21.3659432143        0.9951325767
  21.4150520898        0.9927369569
  21.4641609653        0.9906499975
  21.5132698408        0.9891435308
  21.5623787163        0.9884411789
  21.6114875917        0.9886902751
  21.6605964672        0.9899403495
  21.7097053427        0.9921314774
  21.7588142182        0.9950950234
  21.8079230937        0.9985679591
  21.8570319691        1.0022201288
  21.9061408446        1.0056918341
  21.9552497201        1.0086372656
  22.0043585956        1.0107679890
  22.0534674711        1.0118902171
  22.1025763466        1.0119301342
  22.1516852220        1.0109430926
  22.2007940975        1.0091048605
  22.2499029730        1.0066858973
  22.2990118485        1.0040123784
  22.3481207240        1.0014198964
  22.3972295994        0.9992070029
  22.4463384749        0.9975957881
  22.4954473504        0.9967054800
  22.5445562259        0.9965428079
  22.5936651014        0.9970099975
  22.6427739769        0.9979282856
  22.6918828523        0.9990723025
  22.7409917278        1.0002090230
  22.7901006033        1.0011345240
  22.8392094788        1.0017025581
  22.8883183543        1.0018407753
  22.9374272298        1.0015529211
  22.9865361052        1.0009080049
  23.0356449807        1.0000197483
  23.0847538562        0.9990211619
  23.1338627317        0.9980395899
  23.1829716072        0.9971769675
  23.2320804826        0.9964985288
  23.2811893581        0.9960311392
  23.3302982336        0.9957702633
  23.3794071091        0.9956927710
  23.4285159846        0.9957716978
  23.4776248601        0.9959889175
  23.5267337355        0.9963424414
  23.5758426110        0.9968465389
  23.6249514865        0.9975247250
  23.6740603620        0.9983974669
  23.7231692375        0.9994678156
  23.7722781129        1.0007087807
  23.8213869884        1.0020560072
  23.8704958639        1.0034082359
  23.9196047394        1.0046363797
  23.9687136149        1.0056001698
  24.0178224904        1.0061696351
  24.0669313658        1.0062475199
  24.1160402413        1.0057883698
  24.1651491168        1.0048105076
  24.2142579923        1.0033983618
  24.2633668678        1.0016943677
  24.3124757433        0.9998815570
  24.3615846187        0.9981596284
  24.4106934942        0.9967184135
  24.4598023697        0.9957130186
  24.5089112452        0.9952444944
  24.5580201207        0.9953487689
  24.6071289961        0.9959950319
  24.6562378716        0.9970930989
  24.7053467471        0.9985078418
  24.7544556226        1.0000778169
  24.8035644981        1.0016348926
  24.8526733736        1.0030219947
  24.9017822490        1.0041069059
  24.9508911245        1.0047911569
