# r    /    G(r) totale 
  0.024743             0.0000000000
  0.074228             0.0000000000
  0.123713             0.0000000000
  0.173198             0.0000000000
  0.222683             0.0000000000
  0.272168             0.0000000000
  0.321653             0.0000000000
  0.371138             0.0000000000
  0.420623             0.0000000000
  0.470108             0.0000000000
  0.519594             0.0000000000
  0.569079             0.0000000000
  0.618564             0.0000000000
  0.668049             0.0000000000
  0.717534             0.0000000000
  0.767019             0.0000000000
  0.816504             0.0000000000
  0.865989             0.0000000000
  0.915474             0.0000000000
  0.964959             0.0000000000
  1.014445             0.0000000000
  1.063930             0.0000000000
  1.113415             0.0000000000
  1.162900             0.0000000000
  1.212385             0.0000000000
  1.261870             0.0000000000
  1.311355             0.0000000000
  1.360840             0.0000000000
  1.410325             0.0000000000
  1.459810             0.0000000000
  1.509296             0.0000000000
  1.558781             0.0000000000
  1.608266             0.0000000000
  1.657751             0.0000000000
  1.707236             0.0000000000
  1.756721             0.0000000000
  1.806206             0.0000000000
  1.855691             0.0000000000
  1.905176             0.0000000000
  1.954661             0.0000000000
  2.004147             0.0000000000
  2.053632             0.0000000000
  2.103117             0.0000000000
  2.152602             0.0000000000
  2.202087             0.0000000000
  2.251572             0.1447539880
  2.301057             0.2832824832
  2.350542             0.2773190867
  2.400027             0.5432031536
  2.449512             1.1975177399
  2.498998             2.8693037577
  2.548483             2.6857020819
  2.597968             2.1327301227
  2.647453             3.3239673818
  2.696938             3.0212783415
  2.746423             3.2041913757
  2.795908             3.8469236806
  2.845393             3.3218393275
  2.894878             3.0398820877
  2.944363             4.0957548205
  2.993849             2.3950624067
  3.043334             2.4632163978
  3.092819             3.1614869096
  3.142304             1.7632976801
  3.191789             1.6338454921
  3.241274             2.0111278283
  3.290759             1.7827978078
  3.340244             2.5370033892
  3.389729             2.2115103030
  3.439214             1.5163068639
  3.488700             1.3079497301
  3.538185             2.4871962744
  3.587670             1.3627173412
  3.637155             1.3441775452
  3.686640             1.9449986439
  3.736125             1.4830474147
  3.785610             1.4636617297
  3.835095             2.4646183931
  3.884580             1.6780847138
  3.934065             1.9883727482
  3.983551             1.6363942541
  4.033036             2.1820270103
  4.082521             2.3950876107
  4.132006             1.8142435394
  4.181491             2.4942938515
  4.230976             2.3880864464
  4.280461             2.1320456650
  4.329946             2.5593256686
  4.379431             2.1582886249
  4.428916             2.2813585985
  4.478402             2.1105926203
  4.527887             2.0875264960
  4.577372             2.6346029692
  4.626857             1.9724304392
  4.676342             2.5091467084
  4.725827             2.0690611696
  4.775312             2.9349227267
  4.824797             2.9723754737
  4.874282             2.4072542132
  4.923767             3.5745916693
  4.973252             2.7525743645
  5.022738             3.3743739047
  5.072223             3.4057124337
  5.121708             2.9273423706
  5.171193             3.0253877787
  5.220678             3.0591430393
  5.270163             3.5251814202
  5.319648             3.3698495273
  5.369133             3.2780861490
  5.418618             3.7895079917
  5.468103             3.3379682418
  5.517589             3.0717437308
  5.567074             3.2786273727
  5.616559             3.2497411633
  5.666044             4.0842236604
  5.715529             3.5356267231
  5.765014             3.1660578827
  5.814499             3.5875577553
  5.863984             3.0014578411
  5.913469             4.5196294322
  5.962954             4.0995023473
  6.012440             4.3368127677
  6.061925             2.9572197939
  6.111410             3.4665976766
  6.160895             2.5922913406
  6.210380             3.8836949603
  6.259865             3.8009266471
  6.309350             3.5644792843
  6.358835             3.0754264583
  6.408320             3.4077073550
  6.457805             3.1797086481
  6.507291             2.9050898113
  6.556776             3.3305524577
  6.606261             3.7003038061
  6.655746             3.2810279738
  6.705231             3.6456872752
  6.754716             3.6672322391
  6.804201             4.1674850984
  6.853686             4.5654016173
  6.903171             3.5883677125
  6.952656             3.9378624657
  7.002142             4.0641337727
  7.051627             4.3039315252
  7.101112             4.3666420395
  7.150597             4.2851232794
  7.200082             4.0528815245
  7.249567             4.0142764784
  7.299052             4.8916637780
  7.348537             4.4509823088
  7.398022             3.8910647799
  7.447507             4.8091608408
  7.496993             3.7478334607
  7.546478             4.3629560554
  7.595963             4.4373689715
  7.645448             4.1143572926
  7.694933             4.7103844834
  7.744418             4.6174607173
  7.793903             5.0033895424
  7.843388             5.0966812031
  7.892873             4.5677928900
  7.942358             4.9113993069
  7.991844             4.6181367184
  8.041329             4.6448301610
  8.090814             4.8757788388
  8.140299             4.3558751613
  8.189784             5.2967683094
  8.239269             4.5467896975
  8.288754             4.2059334680
  8.338239             4.9816450396
  8.387724             5.2529981353
  8.437209             4.5881207674
  8.486695             4.4578833190
  8.536180             6.0661223871
  8.585665             4.6034238103
  8.635150             5.4258637270
  8.684635             4.5850507222
  8.734120             5.2682862896
  8.783605             5.2302198850
  8.833090             4.3085877259
  8.882575             4.4406247694
  8.932060             4.3727824904
  8.981546             5.1606127946
  9.031031             4.3345018976
  9.080516             4.6009131774
  9.130001             5.7209063543
  9.179486             5.9357223940
  9.228971             5.6533585328
  9.278456             5.7491728483
  9.327941             4.1807829654
  9.377426             3.7834460279
  9.426911             5.6330355145
  9.476397             7.1830512456
  9.525882             6.2069083781
  9.575367             5.8330142459
  9.624852             4.8563592709
  9.674337             7.9205451395
  9.723822             4.4243033354
  9.773307             6.5273232635
  9.822792             4.5902422698
  9.872277             4.4321992858
