# Ashcroft-Langreth Sij(q)       [Ge,Ge]                   
       19.1560250211           0.9826536681   
       19.2051340546           0.9806844342   
       19.2542430880           0.9811768136   
       19.3033521214           0.9841357438   
       19.3524611549           0.9892318107   
       19.4015701883           0.9958258873   
       19.4506792218           1.0030423564   
       19.4997882552           1.0098830812   
       19.5488972886           1.0153666968   
       19.5980063221           1.0186723377   
       19.6471153555           1.0192648159   
       19.6962243889           1.0169801383   
       19.7453334224           1.0120560106   
       19.7944424558           1.0051007649   
       19.8435514892           0.9970044724   
       19.8926605227           0.9888060161   
       19.9417695561           0.9815377218   
       19.9908785895           0.9760732665   
       20.0399876230           0.9730041312   
       20.0890966564           0.9725648532   
       20.1382056899           0.9746186130   
       20.1873147233           0.9787038727   
       20.2364237567           0.9841318804   
       20.2855327902           0.9901159290   
       20.3346418236           0.9959079935   
       20.3837508570           1.0009177602   
       20.4328598905           1.0047931725   
       20.4819689239           1.0074496310   
       20.5310779573           1.0090452788   
       20.5801869908           1.0099103535   
       20.6292960242           1.0104473185   
       20.6784050576           1.0110236946   
       20.7275140911           1.0118802328   
       20.7766231245           1.0130732242   
       20.8257321580           1.0144621764   
       20.8748411914           1.0157443881   
       20.9239502248           1.0165281119   
       20.9730592583           1.0164280158   
       21.0221682917           1.0151621371   
       21.0712773251           1.0126293375   
       21.1203863586           1.0089504202   
       21.1694953920           1.0044636491   
       21.2186044254           0.9996748452   
       21.2677134589           0.9951715872   
       21.3168224923           0.9915184054   
       21.3659315257           0.9891537564   
       21.4150405592           0.9883092475   
       21.4641495926           0.9889671425   
       21.5132586261           0.9908645691   
       21.5623676595           0.9935436143   
       21.6114766929           0.9964375147   
       21.6605857264           0.9989761995   
       21.7096947598           1.0006908771   
       21.7588037932           1.0012978196   
       21.8079128267           1.0007458259   
       21.8570218601           0.9992190962   
       21.9061308935           0.9970959483   
       21.9552399270           0.9948722021   
       22.0043489604           0.9930645267   
       22.0534579939           0.9921123859   
       22.1025670273           0.9922968771   
       22.1516760607           0.9936909432   
       22.2007850942           0.9961490026   
       22.2498941276           0.9993363555   
       22.2990031610           1.0027913089   
       22.3481121945           1.0060072486   
       22.3972212279           1.0085188781   
       22.4463302613           1.0099769867   
       22.4954392948           1.0101991897   
       22.5445483282           1.0091893268   
       22.5936573616           1.0071244727   
       22.6427663951           1.0043145076   
       22.6918754285           1.0011437858   
       22.7409844620           0.9980068411   
       22.7900934954           0.9952499737   
       22.8392025288           0.9931282247   
       22.8883115623           0.9917832984   
       22.9374205957           0.9912433887   
       22.9865296291           0.9914415842   
       23.0356386626           0.9922463967   
       23.0847476960           0.9934965122   
       23.1338567294           0.9950322084   
       23.1829657629           0.9967177640   
       23.2320747963           0.9984520260   
       23.2811838297           1.0001673813   
       23.3302928632           1.0018200056   
       23.3794018966           1.0033758885   
       23.4285109301           1.0047975185   
       23.4776199635           1.0060352879   
       23.5267289969           1.0070259736   
       23.5758380304           1.0076985464   
       23.6249470638           1.0079856022   
       23.6740560972           1.0078373394   
       23.7231651307           1.0072344980   
       23.7722741641           1.0061970794   
       23.8213831975           1.0047867859   
       23.8704922310           1.0031026377   
       23.9196012644           1.0012707277   
       23.9687102978           0.9994302128   
       24.0178193313           0.9977181772   
       24.0669283647           0.9962558790   
       24.1160373982           0.9951382224   
       24.1651464316           0.9944273315   
       24.2142554650           0.9941501321   
       24.2633644985           0.9942991430   
       24.3124735319           0.9948354008   
       24.3615825653           0.9956926060   
       24.4106915988           0.9967820569   
       24.4598006322           0.9979985020   
       24.5089096656           0.9992274386   
       24.5580186991           1.0003544055   
       24.6071277325           1.0012763876   
       24.6562367659           1.0019146316   
       24.7053457994           1.0022272009   
       24.7544548328           1.0022187708   
       24.8035638663           1.0019448265   
       24.8526728997           1.0015078007   
       24.9017819331           1.0010438550   
       24.9508909666           1.0007008365   
