# Faber-Ziman Sij(q)             [Ge,Ge]                   
       12.9656825669           1.0064634671   
       13.0148022298           1.0094003581   
       13.0639218928           1.0122218025   
       13.1130415558           1.0142311690   
       13.1621612188           1.0148342530   
       13.2112808818           1.0136683144   
       13.2604005448           1.0106882294   
       13.3095202078           1.0061908711   
       13.3586398708           1.0007711810   
       13.4077595338           0.9952172598   
       13.4568791968           0.9903643657   
       13.5059988598           0.9869363494   
       13.5551185228           0.9854059863   
       13.6042381858           0.9859022318   
       13.6533578487           0.9881832969   
       13.7024775117           0.9916814371   
       13.7515971747           0.9956111007   
       13.8007168377           0.9991194774   
       13.8498365007           1.0014500702   
       13.8989561637           1.0020873752   
       13.9480758267           1.0008545889   
       13.9971954897           0.9979456681   
       14.0463151527           0.9938861054   
       14.0954348157           0.9894308206   
       14.1445544787           0.9854197670   
       14.1936741417           0.9826197976   
       14.2427938047           0.9815835022   
       14.2919134676           0.9825517736   
       14.3410331306           0.9854176944   
       14.3901527936           0.9897569022   
       14.4392724566           0.9949164468   
       14.4883921196           1.0001429620   
       14.5375117826           1.0047239152   
       14.5866314456           1.0081140908   
       14.6357511086           1.0100234467   
       14.6848707716           1.0104511005   
       14.7339904346           1.0096615339   
       14.7831100976           1.0081107840   
       14.8322297606           1.0063400144   
       14.8813494236           1.0048595642   
       14.9304690865           1.0040473331   
       14.9795887495           1.0040812243   
       15.0287084125           1.0049173923   
       15.0778280755           1.0063160202   
       15.1269477385           1.0079064585   
       15.1760674015           1.0092758380   
       15.2251870645           1.0100612299   
       15.2743067275           1.0100257626   
       15.3234263905           1.0091035354   
       15.3725460535           1.0074055839   
       15.4216657165           1.0051878438   
       15.4707853795           1.0027901240   
       15.5199050425           1.0005608399   
       15.5690247055           0.9987845592   
       15.6181443684           0.9976279195   
       15.6672640314           0.9971146866   
       15.7163836944           0.9971338091   
       15.7655033574           0.9974768859   
       15.8146230204           0.9978951280   
       15.8637426834           0.9981620230   
       15.9128623464           0.9981272282   
       15.9619820094           0.9977497770   
       16.0111016724           0.9971037777   
       16.0602213354           0.9963562176   
       16.1093409984           0.9957227816   
       16.1584606614           0.9954123733   
       16.2075803244           0.9955732861   
       16.2566999873           0.9962532852   
       16.3058196503           0.9973824886   
       16.3549393133           0.9987826839   
       16.4040589763           1.0002008192   
       16.4531786393           1.0013591654   
       16.5022983023           1.0020111943   
       16.5514179653           1.0019912537   
       16.6005376283           1.0012477760   
       16.6496572913           0.9998535699   
       16.6987769543           0.9979918211   
       16.7478966173           0.9959215945   
       16.7970162803           0.9939307647   
       16.8461359433           0.9922865377   
       16.8952556062           0.9911936466   
       16.9443752692           0.9907680405   
       16.9934949322           0.9910300284   
       17.0426145952           0.9919163310   
       17.0917342582           0.9933063755   
       17.1408539212           0.9950553562   
       17.1899735842           0.9970256564   
       17.2390932472           0.9991093189   
       17.2882129102           1.0012370112   
       17.3373325732           1.0033726501   
       17.3864522362           1.0054966005   
       17.4355718992           1.0075832526   
       17.4846915622           1.0095801363   
       17.5338112251           1.0113952512   
       17.5829308881           1.0128971359   
       17.6320505511           1.0139289006   
       17.6811702141           1.0143338223   
       17.7302898771           1.0139870290   
       17.7794095401           1.0128260153   
       17.8285292031           1.0108726763   
       17.8776488661           1.0082412359   
       17.9267685291           1.0051294867   
       17.9758881921           1.0017944482   
       18.0250078551           0.9985170116   
       18.0741275181           0.9955625795   
       18.1232471811           0.9931455385   
       18.1723668441           0.9914044463   
       18.2214865070           0.9903922918   
       18.2706061700           0.9900826949   
       18.3197258330           0.9903892900   
       18.3688454960           0.9911926363   
       18.4179651590           0.9923675204   
       18.4670848220           0.9938038202   
       18.5162044850           0.9954161080   
       18.5653241480           0.9971404144   
       18.6144438110           0.9989202465   
       18.6635634740           1.0006871450   
       18.7126831370           1.0023429479   
       18.7618028000           1.0037509655   
       18.8109224630           1.0047413643   
       18.8600421259           1.0051325735   
       18.9091617889           1.0047662300   
       18.9582814519           1.0035490900   
       19.0074011149           1.0014924603   
       19.0565207779           0.9987388505   
       19.1056404409           0.9955670741   
       19.1547601039           0.9923707906   
       19.2038797669           0.9896107776   
       19.2529994299           0.9877469996   
       19.3021190929           0.9871615246   
       19.3512387559           0.9880863948   
       19.4003584189           0.9905508660   
       19.4494780819           0.9943597584   
       19.4985977448           0.9991093762   
       19.5477174078           1.0042405227   
       19.5968370708           1.0091209023   
       19.6459567338           1.0131431550   
       19.6950763968           1.0158211906   
       19.7441960598           1.0168672173   
       19.7933157228           1.0162350583   
       19.8424353858           1.0141214863   
       19.8915550488           1.0109252110   
       19.9406747118           1.0071712806   
       19.9897943748           1.0034153593   
       20.0389140378           1.0001462418   
       20.0880337008           0.9977052363   
       20.1371533637           0.9962375839   
       20.1862730267           0.9956845615   
       20.2353926897           0.9958166453   
       20.2845123527           0.9962997697   
       20.3336320157           0.9967800301   
       20.3827516787           0.9969685316   
       20.4318713417           0.9967082439   
       20.4809910047           0.9960086793   
       20.5301106677           0.9950411471   
       20.5792303307           0.9940958162   
       20.6283499937           0.9935100649   
       20.6774696567           0.9935838719   
       20.7265893197           0.9945009658   
       20.7757089826           0.9962734485   
       20.8248286456           0.9987228138   
       20.8739483086           1.0015026737   
       20.9230679716           1.0041596531   
       20.9721876346           1.0062206805   
       21.0213072976           1.0072890140   
       21.0704269606           1.0071290831   
       21.1195466236           1.0057220967   
       21.1686662866           1.0032800378   
       21.2177859496           1.0002139921   
       21.2669056126           0.9970620409   
       21.3160252756           0.9943902812   
       21.3651449386           0.9926861839   
       21.4142646016           0.9922652931   
       21.4633842645           0.9932098086   
       21.5125039275           0.9953513740   
       21.5616235905           0.9983016666   
       21.6107432535           1.0015249368   
       21.6598629165           1.0044383804   
       21.7089825795           1.0065208279   
       21.7581022425           1.0074087609   
       21.8072219055           1.0069613883   
       21.8563415685           1.0052828297   
       21.9054612315           1.0026980367   
       21.9545808945           0.9996881669   
       22.0037005575           0.9967988645   
       22.0528202205           0.9945397678   
       22.1019398834           0.9932946369   
       22.1510595464           0.9932586784   
       22.2001792094           0.9944136125   
       22.2492988724           0.9965431382   
       22.2984185354           0.9992833761   
       22.3475381984           1.0021962846   
       22.3966578614           1.0048502482   
       22.4457775244           1.0068917047   
       22.4948971874           1.0080947110   
       22.5440168504           1.0083809455   
       22.5931365134           1.0078094711   
       22.6422561764           1.0065420988   
       22.6913758394           1.0047949685   
       22.7404955023           1.0027890227   
       22.7896151653           1.0007110527   
       22.8387348283           0.9986933072   
       22.8878544913           0.9968142453   
       22.9369741543           0.9951172313   
       22.9860938173           0.9936392167   
       23.0352134803           0.9924388754   
       23.0843331433           0.9916138694   
       23.1334528063           0.9912998732   
       23.1825724693           0.9916489785   
       23.2316921323           0.9927909304   
       23.2808117953           0.9947858982   
       23.3299314583           0.9975808446   
       23.3790511212           1.0009821137   
       23.4281707842           1.0046543456   
       23.4772904472           1.0081506541   
       23.5264101102           1.0109722390   
       23.5755297732           1.0126486914   
       23.6246494362           1.0128247511   
       23.6737690992           1.0113364728   
       23.7228887622           1.0082604376   
       23.7720084252           1.0039238180   
       23.8211280882           0.9988700844   
       23.8702477512           0.9937835820   
       23.9193674142           0.9893844346   
       23.9684870772           0.9863115632   
       24.0176067402           0.9850146900   
       24.0667264031           0.9856753201   
       24.1158460661           0.9881719255   
       24.1649657291           0.9920967388   
       24.2140853921           0.9968221746   
       24.2632050551           1.0016057221   
       24.3123247181           1.0057149679   
       24.3614443811           1.0085505926   
       24.4105640441           1.0097454890   
       24.4596837071           1.0092225003   
       24.5088033701           1.0072008528   
       24.5579230331           1.0041507046   
       24.6070426961           1.0007045941   
       24.6561623591           0.9975422002   
       24.7052820220           0.9952693409   
       24.7544016850           0.9943127616   
       24.8035213480           0.9948489712   
       24.8526410110           0.9967788769   
       24.9017606740           0.9997515202   
       24.9508803370           1.0032314202   
