#  q,  S(q) X-rays
  18.7715529204        0.9984009923
  18.8205958108        1.0024532689
  18.8696387012        1.0052104511
  18.9186815915        1.0064366480
  18.9677244819        1.0061080288
  19.0167673723        1.0044130469
  19.0658102627        1.0017256074
  19.1148531531        0.9985544885
  19.1638960435        0.9954752173
  19.2129389339        0.9930528152
  19.2619818243        0.9917651071
  19.3110247147        0.9919364484
  19.3600676051        0.9936906838
  19.4091104955        0.9969299644
  19.4581533858        1.0013429176
  19.5071962762        1.0064419130
  19.5562391666        1.0116252503
  19.6052820570        1.0162565340
  19.6543249474        1.0197508028
  19.7033678378        1.0216556039
  19.7524107282        1.0217154312
  19.8014536186        1.0199098632
  19.8504965090        1.0164591697
  19.8995393994        1.0117956874
  19.9485822898        1.0065042735
  19.9976251801        1.0012398906
  20.0466680705        0.9966340960
  20.0957109609        0.9932042769
  20.1447538513        0.9912794635
  20.1937967417        0.9909543771
  20.2428396321        0.9920792681
  20.2918825225        0.9942876533
  20.3409254129        0.9970580998
  20.3899683033        0.9998006693
  20.4390111937        1.0019544713
  20.4880540840        1.0030806859
  20.5370969744        1.0029358485
  20.5861398648        1.0015131241
  20.6351827552        0.9990443386
  20.6842256456        0.9959618894
  20.7332685360        0.9928263014
  20.7823114264        0.9902310136
  20.8313543168        0.9886999878
  20.8803972072        0.9885951909
  20.9294400976        0.9900496345
  20.9784829880        0.9929376221
  21.0275258783        0.9968877930
  21.0765687687        1.0013374593
  21.1256116591        1.0056197914
  21.1746545495        1.0090697993
  21.2236974399        1.0111317559
  21.2727403303        1.0114502987
  21.3217832207        1.0099300274
  21.3708261111        1.0067535770
  21.4198690015        1.0023550273
  21.4689118919        0.9973529453
  21.5179547823        0.9924540884
  21.5669976726        0.9883436679
  21.6160405630        0.9855802519
  21.6650834534        0.9845125028
  21.7141263438        0.9852311521
  21.7631692342        0.9875635723
  21.8122121246        0.9911110570
  21.8612550150        0.9953217201
  21.9102979054        0.9995860083
  21.9593407958        1.0033382008
  22.0083836862        1.0061465487
  22.0574265766        1.0077769833
  22.1064694669        1.0082201697
  22.1555123573        1.0076782305
  22.2045552477        1.0065145523
  22.2535981381        1.0051764770
  22.3026410285        1.0041052572
  22.3516839189        1.0036496448
  22.4007268093        1.0039985761
  22.4497696997        1.0051447934
  22.4988125901        1.0068855976
  22.5478554805        1.0088602563
  22.5968983709        1.0106170938
  22.6459412612        1.0116980962
  22.6949841516        1.0117258730
  22.7440270420        1.0104775162
  22.7930699324        1.0079323079
  22.8421128228        1.0042848772
  22.8911557132        0.9999214670
  22.9401986036        0.9953633412
  22.9892414940        0.9911869568
  23.0382843844        0.9879343658
  23.0873272748        0.9860287878
  23.1363701652        0.9857091911
  23.1854130555        0.9869942965
  23.2344559459        0.9896813117
  23.2834988363        0.9933788440
  23.3325417267        0.9975678441
  23.3815846171        1.0016800506
  23.4306275075        1.0051809419
  23.4796703979        1.0076440050
  23.5287132883        1.0088051432
  23.5777561787        1.0085898224
  23.6267990691        1.0071103870
  23.6758419594        1.0046359628
  23.7248848498        1.0015416623
  23.7739277402        0.9982467031
  23.8229706306        0.9951521310
  23.8720135210        0.9925880273
  23.9210564114        0.9907776369
  23.9700993018        0.9898223220
  24.0191421922        0.9897073181
  24.0681850826        0.9903246895
  24.1172279730        0.9915072490
  24.1662708634        0.9930659551
  24.2153137537        0.9948235309
  24.2643566441        0.9966386211
  24.3133995345        0.9984173121
  24.3624424249        1.0001117256
  24.4114853153        1.0017080830
  24.4605282057        1.0032085980
  24.5095710961        1.0046124576
  24.5586139865        1.0059008803
  24.6076568769        1.0070299204
  24.6566997673        1.0079326583
  24.7057426577        1.0085301274
  24.7547855480        1.0087482785
  24.8038284384        1.0085368869
  24.8528713288        1.0078858476
  24.9019142192        1.0068348399
  24.9509571096        1.0054737513
