# Faber-Ziman Sij(q)             [Ge,Ge]                   
        6.5336149624           0.9644562149   
        6.5827276886           0.9695862741   
        6.6318404147           0.9759339219   
        6.6809531409           0.9827686701   
        6.7300658671           0.9893731453   
        6.7791785932           0.9951703921   
        6.8282913194           0.9998117065   
        6.8774040455           1.0032113754   
        6.9265167717           1.0055261515   
        6.9756294979           1.0070884305   
        7.0247422240           1.0083106850   
        7.0738549502           1.0095831931   
        7.1229676764           1.0111868016   
        7.1720804025           1.0132377357   
        7.2211931287           1.0156735455   
        7.2703058549           1.0182799911   
        7.3194185810           1.0207500182   
        7.3685313072           1.0227597350   
        7.4176440334           1.0240436368   
        7.4667567595           1.0244525857   
        7.5158694857           1.0239827596   
        7.5649822118           1.0227707405   
        7.6140949380           1.0210575264   
        7.6632076642           1.0191308674   
        7.7123203903           1.0172595995   
        7.7614331165           1.0156347907   
        7.8105458427           1.0143304455   
        7.8596585688           1.0132918387   
        7.9087712950           1.0123533768   
        7.9578840212           1.0112815836   
        8.0069967473           1.0098336940   
        8.0561094735           1.0078193919   
        8.1052221996           1.0051529433   
        8.1543349258           1.0018852412   
        8.2034476520           0.9982094995   
        8.2525603781           0.9944395480   
        8.3016731043           0.9909648059   
        8.3507858305           0.9881900848   
        8.3998985566           0.9864707069   
        8.4490112828           0.9860537548   
        8.4981240090           0.9870347275   
        8.5472367351           0.9893359435   
        8.5963494613           0.9927093572   
        8.6454621874           0.9967627582   
        8.6945749136           1.0010051754   
        8.7436876398           1.0049050950   
        8.7928003659           1.0079539672   
        8.8419130921           1.0097273551   
        8.8910258183           1.0099367634   
        8.9401385444           1.0084664494   
        8.9892512706           1.0053911375   
        9.0383639968           1.0009724113   
        9.0874767229           0.9956335700   
        9.1365894491           0.9899148797   
        9.1857021752           0.9844133511   
        9.2348149014           0.9797132804   
        9.2839276276           0.9763155367   
        9.3330403537           0.9745746106   
        9.3821530799           0.9746523969   
        9.4312658061           0.9764962940   
        9.4803785322           0.9798463934   
        9.5294912584           0.9842725155   
        9.5786039846           0.9892371457   
        9.6277167107           0.9941757107   
        9.6768294369           0.9985819963   
        9.7259421631           1.0020847033   
        9.7750548892           1.0045017249   
        9.8241676154           1.0058618848   
        9.8732803415           1.0063892260   
        9.9223930677           1.0064516375   
        9.9715057939           1.0064824161   
       10.0206185200           1.0068889307   
       10.0697312462           1.0079656556   
       10.1188439724           1.0098286852   
       10.1679566985           1.0123852430   
       10.2170694247           1.0153452079   
       10.2661821509           1.0182734718   
       10.3152948770           1.0206736197   
       10.3644076032           1.0220867231   
       10.4135203293           1.0221854221   
       10.4626330555           1.0208438260   
       10.5117457817           1.0181681888   
       10.5608585078           1.0144810327   
       10.6099712340           1.0102608979   
       10.6590839602           1.0060492569   
       10.7081966863           1.0023433470   
       10.7573094125           0.9994971525   
       10.8064221387           0.9976516461   
       10.8555348648           0.9967097628   
       10.9046475910           0.9963624990   
       10.9537603171           0.9961618181   
       11.0028730433           0.9956259476   
       11.0519857695           0.9943553281   
       11.1010984956           0.9921345656   
       11.1502112218           0.9889979797   
       11.1993239480           0.9852434038   
       11.2484366741           0.9813893916   
       11.2975494003           0.9780827998   
       11.3466621265           0.9759743570   
       11.3957748526           0.9755870448   
       11.4448875788           0.9772042853   
       11.4940003049           0.9808015064   
       11.5431130311           0.9860362398   
       11.5922257573           0.9923001656   
       11.6413384834           0.9988238665   
       11.6904512096           1.0048141011   
       11.7395639358           1.0095964853   
       11.7886766619           1.0127350514   
       11.8377893881           1.0141046162   
       11.8869021143           1.0139013481   
       11.9360148404           1.0125894688   
       11.9851275666           1.0107950669   
       12.0342402928           1.0091688498   
       12.0833530189           1.0082460478   
       12.1324657451           1.0083322824   
       12.1815784712           1.0094388740   
       12.2306911974           1.0112808966   
       12.2798039236           1.0133383764   
       12.3289166497           1.0149680500   
       12.3780293759           1.0155427133   
       12.4271421021           1.0145895359   
       12.4762548282           1.0118989232   
       12.5253675544           1.0075815155   
       12.5744802806           1.0020614471   
       12.6235930067           0.9960068736   
       12.6727057329           0.9902113686   
       12.7218184590           0.9854495441   
       12.7709311852           0.9823352258   
       12.8200439114           0.9812097839   
       12.8691566375           0.9820820165   
       12.9182693637           0.9846306533   
       12.9673820899           0.9882682292   
       13.0164948160           0.9922532700   
       13.0656075422           0.9958287465   
       13.1147202684           0.9983602884   
       13.1638329945           0.9994484297   
       13.2129457207           0.9989948492   
       13.2620584468           0.9972118749   
       13.3111711730           0.9945754839   
       13.3602838992           0.9917324534   
       13.4093966253           0.9893802327   
       13.4585093515           0.9881421286   
       13.5076220777           0.9884599967   
       13.5567348038           0.9905221708   
       13.6058475300           0.9942369727   
       13.6549602562           0.9992534389   
       13.7040729823           1.0050226139   
       13.7531857085           1.0108864044   
       13.8022984346           1.0161775448   
       13.8514111608           1.0203140197   
       13.9005238870           1.0228739782   
       13.9496366131           1.0236419105   
       13.9987493393           1.0226224804   
       14.0478620655           1.0200237868   
       14.0969747916           1.0162160330   
       14.1460875178           1.0116740961   
       14.1952002440           1.0069132211   
       14.2443129701           1.0024263150   
       14.2934256963           0.9986296058   
       14.3425384224           0.9958213595   
       14.3916511486           0.9941563789   
       14.4407638748           0.9936374109   
       14.4898766009           0.9941233740   
       14.5389893271           0.9953533179   
       14.5881020533           0.9969840019   
       14.6372147794           0.9986377409   
       14.6863275056           0.9999557251   
       14.7354402318           1.0006505735   
       14.7845529579           1.0005508499   
       14.8336656841           0.9996301312   
       14.8827784103           0.9980143853   
       14.9318911364           0.9959640624   
       14.9810038626           0.9938312483   
       15.0301165887           0.9919968937   
       15.0792293149           0.9907976497   
       15.1283420411           0.9904551594   
       15.1774547672           0.9910218524   
       15.2265674934           0.9923557545   
       15.2756802196           0.9941324912   
       15.3247929457           0.9958960863   
       15.3739056719           0.9971424559   
       15.4230183981           0.9974221939   
       15.4721311242           0.9964439214   
       15.5212438504           0.9941574606   
       15.5703565765           0.9907981411   
       15.6194693027           0.9868795874   
       15.6685820289           0.9831314625   
       15.7176947550           0.9803892184   
       15.7668074812           0.9794528577   
       15.8159202074           0.9809389803   
       15.8650329335           0.9851533156   
       15.9141456597           0.9920086885   
       15.9632583859           1.0010061109   
       16.0123711120           1.0112856408   
       16.0614838382           1.0217408577   
       16.1105965643           1.0311787459   
       16.1597092905           1.0384978641   
       16.2088220167           1.0428537812   
       16.2579347428           1.0437827398   
       16.3070474690           1.0412620934   
       16.3561601952           1.0356978111   
       16.4052729213           1.0278429606   
       16.4543856475           1.0186638621   
       16.5034983737           1.0091799962   
       16.5526110998           1.0003078884   
       16.6017238260           0.9927372745   
       16.6508365521           0.9868603509   
       16.6999492783           0.9827634200   
       16.7490620045           0.9802772144   
       16.7981747306           0.9790703353   
       16.8472874568           0.9787620633   
       16.8964001830           0.9790279378   
       16.9455129091           0.9796744907   
       16.9946256353           0.9806675982   
       17.0437383615           0.9821102575   
       17.0928510876           0.9841776542   
       17.1419638138           0.9870274847   
       17.1910765400           0.9907093932   
       17.2401892661           0.9950977631   
       17.2893019923           0.9998668659   
       17.3384147184           1.0045176727   
       17.3875274446           1.0084536072   
       17.4366401708           1.0110908461   
       17.4857528969           1.0119800608   
       17.5348656231           1.0109127563   
       17.5839783493           1.0079875018   
       17.6330910754           1.0036190277   
       17.6822038016           0.9984848065   
       17.7313165278           0.9934168843   
       17.7804292539           0.9892585827   
       17.8295419801           0.9867136608   
       17.8786547062           0.9862178543   
       17.9277674324           0.9878588087   
       17.9768801586           0.9913610297   
       18.0259928847           0.9961395033   
       18.0751056109           1.0014117731   
       18.1242183371           1.0063463955   
       18.1733310632           1.0102183022   
       18.2224437894           1.0125402445   
       18.2715565156           1.0131444621   
       18.3206692417           1.0121989715   
       18.3697819679           1.0101562865   
       18.4188946940           1.0076461568   
       18.4680074202           1.0053352103   
       18.5171201464           1.0037828675   
       18.5662328725           1.0033232847   
       18.6153455987           1.0039973282   
       18.6644583249           1.0055479576   
       18.7135710510           1.0074791435   
       18.7626837772           1.0091653344   
       18.8117965034           1.0099882386   
       18.8609092295           1.0094723588   
       18.9100219557           1.0073913509   
       18.9591346818           1.0038236358   
       19.0082474080           0.9991463740   
       19.0573601342           0.9939696258   
       19.1064728603           0.9890246245   
       19.1555855865           0.9850290936   
       19.2046983127           0.9825566700   
       19.2538110388           0.9819360184   
       19.3029237650           0.9831985833   
       19.3520364912           0.9860836223   
       19.4011492173           0.9900974244   
       19.4502619435           0.9946128938   
       19.4993746697           0.9989881436   
       19.5484873958           1.0026798528   
       19.5976001220           1.0053293165   
       19.6467128481           1.0068057485   
       19.6958255743           1.0072009255   
       19.7449383005           1.0067796063   
       19.7940510266           1.0058991299   
       19.8431637528           1.0049173555   
       19.8922764790           1.0041095801   
       19.9413892051           1.0036120927   
       19.9905019313           1.0034034052   
       20.0396146575           1.0033254695   
       20.0887273836           1.0031382767   
       20.1378401098           1.0025940585   
       20.1869528359           1.0015133248   
       20.2360655621           0.9998449584   
       20.2851782883           0.9976964086   
       20.3342910144           0.9953267879   
       20.3834037406           0.9931038530   
       20.4325164668           0.9914336906   
       20.4816291929           0.9906777866   
       20.5307419191           0.9910748499   
       20.5798546453           0.9926838109   
       20.6289673714           0.9953600853   
       20.6780800976           0.9987704623   
       20.7271928237           1.0024442590   
       20.7763055499           1.0058512601   
       20.8254182761           1.0084918354   
       20.8745310022           1.0099824567   
       20.9236437284           1.0101209402   
       20.9727564546           1.0089198051   
       21.0218691807           1.0066022615   
       21.0709819069           1.0035622750   
       21.1200946331           1.0002965644   
       21.1692073592           0.9973210957   
       21.2183200854           0.9950868631   
       21.2674328115           0.9939092365   
       21.3165455377           0.9939221530   
       21.3656582639           0.9950636459   
       21.4147709900           0.9970936063   
       21.4638837162           0.9996392887   
       21.5129964424           1.0022598250   
       21.5621091685           1.0045185056   
       21.6112218947           1.0060510964   
       21.6603346209           1.0066198638   
       21.7094473470           1.0061458687   
       21.7585600732           1.0047158564   
       21.8076727994           1.0025640443   
       21.8567855255           1.0000326917   
       21.9058982517           0.9975180624   
       21.9550109778           0.9954099962   
       22.0041237040           0.9940337164   
       22.0532364302           0.9936018005   
       22.1023491563           0.9941826286   
       22.1514618825           0.9956893542   
       22.2005746087           0.9978907932   
       22.2496873348           1.0004428664   
       22.2988000610           1.0029366374   
       22.3479127872           1.0049567932   
       22.3970255133           1.0061428788   
       22.4461382395           1.0062449223   
       22.4952509656           1.0051654281   
       22.5443636918           1.0029811493   
       22.5934764180           0.9999404972   
       22.6425891441           0.9964356842   
       22.6917018703           0.9929523415   
       22.7408145965           0.9900028866   
       22.7899273226           0.9880527698   
       22.8390400488           0.9874503758   
       22.8881527750           0.9883713992   
       22.9372655011           0.9907868206   
       22.9863782273           0.9944603112   
       23.0354909534           0.9989764594   
       23.0846036796           1.0037963159   
       23.1337164058           1.0083322351   
       23.1828291319           1.0120306568   
       23.2319418581           1.0144499576   
       23.2810545843           1.0153211513   
       23.3301673104           1.0145819698   
       23.3792800366           1.0123792745   
       23.4283927628           1.0090400630   
       23.4775054889           1.0050165927   
       23.5266182151           1.0008153913   
       23.5757309412           0.9969223798   
       23.6248436674           0.9937365583   
       23.6739563936           0.9915226796   
       23.7230691197           0.9903894760   
       23.7721818459           0.9902950743   
       23.8212945721           0.9910762022   
       23.8704072982           0.9924936245   
       23.9195200244           0.9942837398   
       23.9686327506           0.9962058600   
       24.0177454767           0.9980763919   
       24.0668582029           0.9997845344   
       24.1159709291           1.0012884397   
       24.1650836552           1.0025951300   
       24.2141963814           1.0037308988   
       24.2633091075           1.0047107510   
       24.3124218337           1.0055152883   
       24.3615345599           1.0060813952   
       24.4106472860           1.0063095984   
       24.4597600122           1.0060868346   
       24.5088727384           1.0053194778   
       24.5579854645           1.0039687156   
       24.6070981907           1.0020793294   
       24.6562109169           0.9997939043   
       24.7053236430           0.9973472751   
       24.7544363692           0.9950400784   
       24.8035490953           0.9931947701   
       24.8526618215           0.9921014666   
       24.9017745477           0.9919636195   
       24.9508872738           0.9928542477   
