#  q,  S(q) X-rays
  11.7889060728        0.9955084283
  11.8380179461        0.9894686485
  11.8871298194        0.9846594481
  11.9362416928        0.9812015199
  11.9853535661        0.9790836311
  12.0344654394        0.9782459386
  12.0835773128        0.9786458242
  12.1326891861        0.9802871878
  12.1818010594        0.9832059187
  12.2309129328        0.9874175564
  12.2800248061        0.9928446271
  12.3291366794        0.9992479662
  12.3782485528        1.0061867963
  12.4273604261        1.0130262431
  12.4764722995        1.0189997036
  12.5255841728        1.0233196653
  12.5746960461        1.0253174749
  12.6238079195        1.0245833497
  12.6729197928        1.0210749537
  12.7220316661        1.0151670917
  12.7711435395        1.0076258534
  12.8202554128        0.9995057098
  12.8693672861        0.9919844268
  12.9184791595        0.9861646422
  12.9675910328        0.9828794403
  13.0167029061        0.9825402096
  13.0658147795        0.9850580733
  13.1149266528        0.9898564723
  13.1640385262        0.9959747899
  13.2131503995        1.0022448259
  13.2622622728        1.0075071855
  13.3113741462        1.0108263434
  13.3604860195        1.0116630165
  13.4095978928        1.0099706398
  13.4587097662        1.0061975428
  13.5078216395        1.0011948825
  13.5569335128        0.9960487683
  13.6060453862        0.9918696060
  13.6551572595        0.9895795953
  13.7042691328        0.9897390386
  13.7533810062        0.9924438274
  13.8024928795        0.9973119876
  13.8516047528        1.0035595099
  13.9007166262        1.0101484840
  13.9498284995        1.0159772250
  13.9989403729        1.0200751742
  14.0480522462        1.0217660385
  14.0971641195        1.0207704751
  14.1462759929        1.0172327567
  14.1953878662        1.0116713768
  14.2444997395        1.0048682078
  14.2936116129        0.9977216696
  14.3427234862        0.9910943819
  14.3918353595        0.9856842655
  14.4409472329        0.9819407363
  14.4900591062        0.9800364109
  14.5391709795        0.9798922617
  14.5882828529        0.9812432007
  14.6373947262        0.9837239242
  14.6865065996        0.9869528560
  14.7356184729        0.9905952879
  14.7847303462        0.9943942460
  14.8338422196        0.9981672308
  14.8829540929        1.0017763638
  14.9320659662        1.0050863632
  14.9811778396        1.0079275622
  15.0302897129        1.0100792837
  15.0794015862        1.0112828438
  15.1285134596        1.0112848119
  15.1776253329        1.0099020576
  15.2267372062        1.0070928452
  15.2758490796        1.0030146424
  15.3249609529        0.9980504071
  15.3740728262        0.9927908314
  15.4231846996        0.9879691953
  15.4722965729        0.9843561439
  15.5214084463        0.9826314672
  15.5705203196        0.9832566008
  15.6196321929        0.9863734570
  15.6687440663        0.9917517419
  15.7178559396        0.9987986229
  15.7669678129        1.0066330723
  15.8160796863        1.0142147061
  15.8651915596        1.0205060076
  15.9143034329        1.0246397189
  15.9634153063        1.0260614022
  16.0125271796        1.0246211405
  16.0616390529        1.0205973507
  16.1107509263        1.0146479941
  16.1598627996        1.0076977058
  16.2089746729        1.0007809991
  16.2580865463        0.9948695088
  16.3071984196        0.9907137970
  16.3563102930        0.9887271472
  16.4054221663        0.9889307137
  16.4545340396        0.9909679899
  16.5036459130        0.9941840163
  16.5527577863        0.9977534230
  16.6018696596        1.0008333161
  16.6509815330        1.0027135397
  16.7000934063        1.0029383955
  16.7492052796        1.0013799757
  16.7983171530        0.9982525402
  16.8474290263        0.9940680155
  16.8965408996        0.9895427411
  16.9456527730        0.9854733059
  16.9947646463        0.9826034995
  17.0438765197        0.9815045843
  17.0929883930        0.9824875252
  17.1421002663        0.9855594132
  17.1912121397        0.9904283966
  17.2403240130        0.9965534503
  17.2894358863        1.0032285928
  17.3385477597        1.0096866756
  17.3876596330        1.0152061102
  17.4367715063        1.0192048550
  17.4858833797        1.0213092015
  17.5349952530        1.0213896287
  17.5841071263        1.0195613528
  17.6332189997        1.0161523306
  17.6823308730        1.0116456905
  17.7314427463        1.0066063951
  17.7805546197        1.0016031965
  17.8296664930        0.9971366432
  17.8787783664        0.9935822628
  17.9278902397        0.9911553934
  17.9770021130        0.9899008699
  18.0261139864        0.9897072936
  18.0752258597        0.9903423238
  18.1243377330        0.9915026960
  18.1734496064        0.9928708107
  18.2225614797        0.9941689874
  18.2716733530        0.9952029728
  18.3207852264        0.9958880258
  18.3698970997        0.9962536824
  18.4190089730        0.9964267906
  18.4681208464        0.9965960809
  18.5172327197        0.9969648173
  18.5663445931        0.9977003621
  18.6154564664        0.9988903140
  18.6645683397        1.0005139930
  18.7136802131        1.0024354870
  18.7627920864        1.0044206114
  18.8119039597        1.0061756217
  18.8610158331        1.0074011720
  18.9101277064        1.0078516991
  18.9592395797        1.0073888323
  19.0083514531        1.0060179985
  19.0574633264        1.0039001072
  19.1065751997        1.0013346431
  19.1556870731        0.9987158558
  19.2047989464        0.9964689985
  19.2539108197        0.9949776839
  19.3030226931        0.9945155264
  19.3521345664        0.9951948523
  19.4012464398        0.9969423744
  19.4503583131        0.9995068662
  19.4994701864        1.0024979433
  19.5485820598        1.0054492338
  19.5976939331        1.0078946416
  19.6468058064        1.0094440021
  19.6959176798        1.0098446741
  19.7450295531        1.0090184543
  19.7941414264        1.0070680524
  19.8432532998        1.0042532289
  19.8923651731        1.0009423771
  19.9414770464        0.9975496754
  19.9905889198        0.9944700956
  20.0397007931        0.9920241515
  20.0888126665        0.9904214706
  20.1379245398        0.9897477668
  20.1870364131        0.9899746020
  20.2361482865        0.9909866194
  20.2852601598        0.9926177188
  20.3343720331        0.9946866050
  20.3834839065        0.9970234080
  20.4325957798        0.9994822862
  20.4817076531        1.0019392383
  20.5308195265        1.0042786974
  20.5799313998        1.0063757721
  20.6290432731        1.0080824043
  20.6781551465        1.0092248533
  20.7272670198        1.0096169468
  20.7763788931        1.0090891504
  20.8254907665        1.0075287319
  20.8746026398        1.0049223348
  20.9237145132        1.0013901453
  20.9728263865        0.9972012066
  21.0219382598        0.9927623877
  21.0710501332        0.9885785595
  21.1201620065        0.9851876492
  21.1692738798        0.9830801374
  21.2183857532        0.9826168818
  21.2674976265        0.9839608646
  21.3166094998        0.9870370102
  21.3657213732        0.9915297433
  21.4148332465        0.9969212231
  21.4639451198        1.0025654891
  21.5130569932        1.0077866295
  21.5621688665        1.0119840197
  21.6112807399        1.0147257695
  21.6603926132        1.0158132591
  21.7095044865        1.0153047723
  21.7586163599        1.0134938203
  21.8077282332        1.0108463070
  21.8568401065        1.0079085521
  21.9059519799        1.0052037660
  21.9550638532        1.0031367536
  22.0041757265        1.0019249316
  22.0532875999        1.0015685156
  22.1023994732        1.0018649685
  22.1515113465        1.0024640635
  22.2006232199        1.0029519158
  22.2497350932        1.0029466775
  22.2988469665        1.0021863836
  22.3479588399        1.0005911098
  22.3970707132        0.9982868117
  22.4461825866        0.9955859096
  22.4952944599        0.9929283341
  22.5444063332        0.9907946323
  22.5935182066        0.9896083120
  22.6426300799        0.9896467837
  22.6917419532        0.9909786425
  22.7408538266        0.9934399602
  22.7899656999        0.9966547445
  22.8390775732        1.0000962408
  22.8881894466        1.0031779572
  22.9373013199        1.0053576528
  22.9864131932        1.0062351163
  23.0355250666        1.0056257641
  23.0846369399        1.0035966389
  23.1337488133        1.0004583657
  23.1828606866        0.9967146778
  23.2319725599        0.9929787416
  23.2810844333        0.9898712884
  23.3301963066        0.9879184970
  23.3793081799        0.9874672018
  23.4284200533        0.9886315114
  23.4775319266        0.9912790355
  23.5266437999        0.9950577957
  23.5757556733        0.9994578552
  23.6248675466        1.0038959965
  23.6739794199        1.0078083631
  23.7230912933        1.0107353507
  23.7722031666        1.0123851542
  23.8213150399        1.0126667359
  23.8704269133        1.0116886801
  23.9195387866        1.0097263665
  23.9686506600        1.0071650778
  24.0177625333        1.0044301885
  24.0668744066        1.0019169743
  24.1159862800        0.9999317197
  24.1650981533        0.9986530005
  24.2142100266        0.9981179040
  24.2633219000        0.9982333154
  24.3124337733        0.9988081075
  24.3615456466        0.9995988163
  24.4106575200        1.0003596747
  24.4597693933        1.0008878783
  24.5088812666        1.0010565407
  24.5579931400        1.0008305830
  24.6071050133        1.0002641938
  24.6562168867        0.9994818834
  24.7053287600        0.9986479280
  24.7544406333        0.9979307247
  24.8035525067        0.9974690276
  24.8526643800        0.9973462050
  24.9017762533        0.9975767869
  24.9508881267        0.9981070443
